TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","","",""
  107.250, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.57337   , 9.57337   , 24.6094   , 23.5016   , 12.5      , 18.7778   , 2680      , 820       , 835.547   , 288.438   , 235.938   , 835.234   , 1020.08   , 859.063   , 2.34376   , 2.50001   , 2.10938   , 2.65626   , 22.9688   , 101.93    , 111.352   , 18.1406   , 525       , 39.75     , 39.75     , 1.984     , 94.5      , 78.6484   , 0.282349  , 0.949982  , 5.4902    , 25.8991   , 41.25     , 11.0199   , 33.9127   , 9.57337   , 11.0199   , 9.57337   , 9.57337   , 40.5      
  107.300, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.56727   , 9.56727   , 24.6094   , 23.4986   , 12.3333   , 17.7778   , 2680      , 820       , 835.547   , 290.938   , 235.703   , 835.234   , 1017.97   , 857.266   , 2.34376   , 2.42188   , 2.18751   , 2.65626   , 23.2031   , 101.93    , 111.352   , 18.1172   , 525       , 39.75     , 39.75     , 1.96267   , 94.5      , 78.6406   , 0.282349  , 0.949982  , 5.4902    , 25.8991   , 40.5      , 11.2503   , 33.9127   , 9.56727   , 11.2488   , 9.56727   , 9.56727   , 39.75     
  107.350, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75953   , 9.75953   , 25        , 24.0784   , 12.4722   , 18.0278   , 2680      , 820       , 835.547   , 286.016   , 238.75    , 835.234   , 1019.61   , 858.672   , 2.34376   , 2.42188   , 2.18751   , 2.65626   , 22.7578   , 101.93    , 111.352   , 18.3984   , 525       , 39.75     , 39.75     , 1.96      , 94.5      , 78.6484   , 0.285706  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 10.9757   , 33.9295   , 9.75953   , 10.9741   , 9.75953   , 9.75953   , 40.5      
  107.400, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76563   , 9.76563   , 25        , 24.0875   , 12.4445   , 17.9722   , 2680      , 820       , 835.547   , 290.625   , 239.063   , 835.234   , 1017.97   , 857.266   , 2.34376   , 2.42188   , 2.18751   , 2.50001   , 23.1563   , 101.789   , 111.188   , 18.4219   , 525       , 39.75     , 39.75     , 1.95467   , 94.5      , 78.6172   , 0.286072  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.203    , 33.9401   , 9.76563   , 11.203    , 9.76563   , 9.76563   , 40.5      
  107.450, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75037   , 9.75037   , 25        , 24.0753   , 12.5      , 17.3056   , 2680      , 820       , 835.547   , 286.172   , 238.594   , 835.234   , 1019.3    , 858.438   , 2.34376   , 2.42188   , 2.18751   , 2.50001   , 22.7813   , 102.117   , 111.563   , 18.3984   , 525       , 39.75     , 39.75     , 1.91734   , 94.5      , 78.625    , 0.285523  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.0672   , 33.8959   , 9.75037   , 11.0657   , 9.75037   , 9.75037   , 40.5      
  107.500, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.78089   , 9.78089   , 25        , 24.0936   , 12.5278   , 16.9445   , 2680      , 820       , 835.547   , 281.953   , 239.297   , 835.234   , 1018.36   , 857.656   , 2.34376   , 2.34376   , 2.03126   , 2.50001   , 22.3594   , 101.719   , 111.117   , 18.4453   , 525       , 39.75     , 39.75     , 1.888     , 94.5      , 78.6016   , 0.286377  , 0.949982  , 5.4902    , 26.2592   , 42        , 10.8566   , 33.9844   , 9.78089   , 10.8551   , 9.78089   , 9.78089   , 41.25     
  107.550, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75648   , 9.75648   , 25        , 24.0997   , 12.5      , 17.5278   , 2680      , 820       , 835.547   , 282.344   , 238.75    , 835.234   , 1018.83   , 858.047   , 2.34376   , 2.34376   , 2.03126   , 2.50001   , 22.4063   , 101.93    , 111.352   , 18.3984   , 525       , 39.75     , 39.75     , 1.912     , 94.5      , 78.5859   , 0.285706  , 0.949982  , 5.4902    , 26.2592   , 42        , 10.8109   , 33.8883   , 9.75648   , 10.8093   , 9.75648   , 9.75648   , 41.25     
  107.600, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.77479   , 9.77479   , 25        , 24.0906   , 12.6111   , 17.3333   , 2680      , 820       , 835.547   , 285.234   , 239.297   , 835.234   , 1017.66   , 857.109   , 2.26563   , 2.50001   , 2.10938   , 2.73438   , 22.6406   , 101.391   , 110.766   , 18.4219   , 525       , 39.75     , 39.75     , 1.92      , 94.5      , 78.5625   , 0.286621  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.0413   , 33.9768   , 9.77479   , 11.0413   , 9.77479   , 9.77479   , 40.5      
  107.650, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.73817   , 9.73817   , 25        , 24.1059   , 12.6945   , 17.5556   , 2640      , 820       , 835.547   , 282.422   , 238.516   , 835.234   , 1019.3    , 858.438   , 2.26563   , 2.50001   , 2.10938   , 2.73438   , 22.4063   , 102       , 111.422   , 18.375    , 525       , 39.75     , 39.75     , 1.92534   , 94.5      , 78.5391   , 0.285401  , 0.949982  , 5.4902    , 26.2592   , 42        , 10.8307   , 33.7906   , 9.73817   , 10.8307   , 9.73817   , 9.73817   , 41.25     
  107.700, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.78089   , 9.78089   , 25        , 24.0784   , 12.6389   , 18.75     , 2680      , 820       , 835.547   , 289.297   , 239.531   , 835.234   , 1018.05   , 857.422   , 2.10938   , 2.65626   , 2.03126   , 2.73438   , 23.0391   , 101.461   , 110.836   , 18.4453   , 525       , 39.75     , 39.75     , 1.97867   , 94.5      , 78.5313   , 0.286621  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.0672   , 34.0042   , 9.78089   , 11.0657   , 9.78089   , 9.78089   , 40.5      
  107.750, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.73511   , 9.73511   , 25        , 24.0936   , 12.6667   , 17.9722   , 2680      , 820       , 835.547   , 291.641   , 238.359   , 835.234   , 1018.59   , 857.813   , 2.10938   , 2.65626   , 2.03126   , 2.73438   , 23.2734   , 102.047   , 111.469   , 18.375    , 525       , 39.75     , 39.75     , 1.968     , 94.5      , 78.5156   , 0.284973  , 0.949982  , 5.4902    , 26.2592   , 40.5      , 11.2701   , 33.7998   , 9.73511   , 11.2701   , 9.73511   , 9.73511   , 39.75     
  107.800, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.77174   , 9.77174   , 25        , 24.0845   , 12.6667   , 18.4167   , 2680      , 820       , 835.469   , 294.219   , 239.141   , 835.234   , 1018.05   , 857.422   , 2.03126   , 2.65626   , 2.18751   , 2.73438   , 23.4844   , 101.578   , 110.953   , 18.4219   , 525       , 39.75     , 39.75     , 1.992     , 94.5      , 78.5469   , 0.286194  , 0.949982  , 5.4902    , 26.2592   , 40.5      , 11.3403   , 33.9768   , 9.77174   , 11.3403   , 9.77174   , 9.77174   , 39.75     
  107.850, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.74427   , 9.74427   , 25        , 24.0814   , 12.6945   , 18.1945   , 2680      , 820       , 835.469   , 289.297   , 238.594   , 835.234   , 1022.5    , 861.172   , 2.03126   , 2.65626   , 2.18751   , 2.73438   , 23.0391   , 101.859   , 111.258   , 18.375    , 525       , 39.75     , 39.75     , 1.95467   , 94.5      , 78.5156   , 0.285523  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.1359   , 33.8532   , 9.74427   , 11.1359   , 9.74427   , 9.74427   , 40.5      
  107.900, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76868   , 9.76868   , 25        , 24.1089   , 12.6667   , 18.0278   , 2680      , 820       , 835.469   , 293.359   , 239.063   , 835.234   , 1018.2    , 857.5     , 2.18751   , 2.73438   , 2.18751   , 2.89063   , 23.4141   , 101.602   , 111       , 18.4219   , 525       , 39.75     , 39.75     , 1.95467   , 94.5      , 78.5547   , 0.286133  , 0.949982  , 5.4902    , 26.2592   , 40.5      , 11.3144   , 33.9218   , 9.76868   , 11.3129   , 9.76868   , 9.76868   , 39.75     
  107.950, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.74732   , 9.74732   , 25        , 24.0814   , 12.6389   , 18.8889   , 2680      , 820       , 835.469   , 293.516   , 238.906   , 835.234   , 1020.39   , 859.375   , 2.18751   , 2.73438   , 2.18751   , 2.89063   , 23.4375   , 101.766   , 111.164   , 18.3984   , 525       , 39.75     , 39.75     , 1.96267   , 94.5      , 78.5234   , 0.28595   , 0.949982  , 5.4902    , 26.2592   , 40.5      , 11.293    , 33.8715   , 9.74732   , 11.2915   , 9.74732   , 9.74732   , 39.75     
  108.000, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76563   , 9.76563   , 25        , 24.115    , 12.6667   , 17.8056   , 2640      , 820       , 835.469   , 294.375   , 239.141   , 835.234   , 1018.05   , 857.422   , 2.18751   , 2.57813   , 2.26563   , 2.96876   , 23.5078   , 101.719   , 111.117   , 18.4219   , 525       , 39.75     , 39.75     , 1.94134   , 94.5      , 78.5156   , 0.286194  , 0.949982  , 5.4902    , 26.2592   , 40.5      , 11.4227   , 33.8974   , 9.76563   , 11.4227   , 9.76563   , 9.76563   , 39.75     
  108.050, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76868   , 9.76868   , 25        , 24.0906   , 12.6667   , 17.8056   , 2680      , 820       , 835.469   , 286.25    , 239.219   , 835.234   , 1019.45   , 858.594   , 2.18751   , 2.57813   , 2.26563   , 2.96876   , 22.7578   , 101.484   , 110.859   , 18.4219   , 525       , 39.75     , 39.75     , 1.928     , 94.5      , 78.4766   , 0.286316  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 10.9955   , 33.934    , 9.76868   , 10.9955   , 9.76868   , 9.76868   , 40.5      
  108.100, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76563   , 9.76563   , 25        , 24.1272   , 12.6667   , 18.3056   , 2640      , 820       , 835.469   , 290.625   , 239.219   , 835.234   , 1019.69   , 858.75    , 2.10938   , 2.42188   , 2.26563   , 2.89063   , 23.1563   , 101.578   , 110.953   , 18.4219   , 525       , 39.75     , 39.75     , 1.95467   , 94.5      , 78.4609   , 0.286316  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.1481   , 33.8639   , 9.76563   , 11.1481   , 9.76563   , 9.76563   , 40.5      
  108.150, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75342   , 9.75342   , 25        , 24.0723   , 12.6667   , 18.8889   , 2680      , 820       , 835.469   , 291.406   , 238.906   , 835.234   , 1021.95   , 860.703   , 2.10938   , 2.42188   , 2.26563   , 2.89063   , 23.2266   , 101.531   , 110.906   , 18.3984   , 525       , 39.75     , 39.75     , 1.98667   , 94.5      , 78.4453   , 0.28595   , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.1832   , 33.9081   , 9.75342   , 11.1816   , 9.75342   , 9.75342   , 40.5      
  108.200, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.74427   , 9.74427   , 25        , 24.112    , 12.6667   , 18        , 2680      , 820       , 835.469   , 291.797   , 238.672   , 835.234   , 1019.14   , 858.281   , 1.875     , 2.42188   , 2.10938   , 2.73438   , 23.2734   , 101.578   , 110.953   , 18.375    , 525       , 39.75     , 39.75     , 1.95734   , 94.5      , 78.4375   , 0.28595   , 0.949982  , 5.4902    , 26.2592   , 40.5      , 11.3113   , 33.8272   , 9.74427   , 11.3098   , 9.74427   , 9.74427   , 39.75     
  108.250, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.74122   , 9.74122   , 25        , 24.0723   , 12.6667   , 18        , 2680      , 820       , 835.469   , 290.625   , 238.516   , 835.234   , 1019.3    , 858.438   , 1.875     , 2.42188   , 2.10938   , 2.73438   , 23.1797   , 101.977   , 111.398   , 18.375    , 525       , 39.75     , 39.75     , 1.952     , 94.5      , 78.4688   , 0.285462  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.2061   , 33.8715   , 9.74122   , 11.2061   , 9.74122   , 9.74122   , 40.5      
  108.300, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.77174   , 9.77174   , 25        , 24.1059   , 12.5278   , 17.75     , 2680      , 820       , 835.469   , 289.453   , 239.063   , 835.234   , 1018.75   , 857.969   , 1.875     , 2.26563   , 2.10938   , 2.73438   , 23.0625   , 101.766   , 111.164   , 18.4219   , 525       , 39.75     , 39.75     , 1.96      , 94.5      , 78.4688   , 0.286133  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.1527   , 33.9493   , 9.77174   , 11.1511   , 9.77174   , 9.77174   , 40.5      
  108.350, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75953   , 9.75953   , 25        , 24.0936   , 12.6667   , 17.25     , 2680      , 820       , 835.469   , 283.672   , 238.828   , 835.234   , 1019.69   , 858.75    , 1.875     , 2.26563   , 2.10938   , 2.73438   , 22.5234   , 101.836   , 111.234   , 18.3984   , 525       , 39.75     , 39.75     , 1.90667   , 94.5      , 78.4844   , 0.285828  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 10.9024   , 33.9066   , 9.75953   , 10.9009   , 9.75953   , 9.75953   , 40.5      
  108.400, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76868   , 9.76868   , 25        , 24.0997   , 12.6389   , 18.25     , 2680      , 820       , 835.469   , 286.953   , 239.219   , 835.234   , 1018.05   , 857.422   , 1.875     , 2.26563   , 2.26563   , 2.65626   , 22.8281   , 101.508   , 110.883   , 18.4219   , 525       , 39.75     , 39.75     , 1.93867   , 94.5      , 78.4766   , 0.286316  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 10.9482   , 33.934    , 9.76868   , 10.9467   , 9.76868   , 9.76868   , 40.5      
  108.450, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75648   , 9.75648   , 25        , 24.112    , 12.6667   , 17.4445   , 2680      , 820       , 835.469   , 281.328   , 238.906   , 835.234   , 1021.95   , 860.703   , 1.875     , 2.26563   , 2.26563   , 2.65626   , 22.3125   , 101.719   , 111.117   , 18.3984   , 525       , 39.75     , 39.75     , 1.87467   , 94.5      , 78.4531   , 0.28595   , 0.949982  , 5.4902    , 26.2592   , 42        , 10.8078   , 33.8455   , 9.75648   , 10.8063   , 9.75648   , 9.75648   , 41.25     
  108.500, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76868   , 9.76868   , 25        , 24.0936   , 12.6389   , 18.3611   , 2680      , 820       , 835.469   , 283.125   , 239.219   , 835.234   , 1021.17   , 860       , 1.875     , 2.42188   , 2.26563   , 2.65626   , 22.4531   , 101.461   , 110.836   , 18.4219   , 525       , 39        , 39        , 1.92      , 94.5      , 78.4453   , 0.286316  , 0.949982  , 5.4902    , 26.2592   , 42        , 10.8124   , 33.9249   , 9.76868   , 10.8124   , 9.76868   , 9.76868   , 41.25     
  108.550, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75342   , 9.75342   , 25        , 24.115    , 12.6389   , 17.4445   , 2680      , 820       , 835.469   , 286.016   , 238.906   , 835.234   , 1021.25   , 860.078   , 1.875     , 2.42188   , 2.26563   , 2.65626   , 22.7344   , 101.344   , 110.695   , 18.3984   , 525       , 39        , 39        , 1.92267   , 94.5      , 78.4219   , 0.28595   , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.0352   , 33.8364   , 9.75342   , 11.0352   , 9.75342   , 9.75342   , 40.5      
  108.600, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.74427   , 9.74427   , 25        , 24.0936   , 12.8611   , 18.5      , 2640      , 820       , 835.469   , 293.516   , 238.672   , 835.234   , 1019.38   , 858.516   , 2.10938   , 2.26563   , 2.18751   , 2.65626   , 23.4141   , 101.438   , 110.813   , 18.375    , 525       , 39        , 39        , 1.98667   , 94.5      , 78.4219   , 0.285645  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.2244   , 33.8288   , 9.74427   , 11.2244   , 9.74427   , 9.74427   , 40.5      
  108.650, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76258   , 9.76258   , 25        , 24.1181   , 12.7778   , 17.3056   , 2640      , 820       , 835.469   , 290.938   , 240.625   , 835.234   , 1018.36   , 857.656   , 2.10938   , 2.26563   , 2.18751   , 2.65626   , 23.0156   , 101.32    , 110.672   , 18.4219   , 525       , 39        , 39        , 1.93334   , 94.5      , 78.4063   , 0.287964  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.1725   , 33.8654   , 9.76258   , 11.1725   , 9.76258   , 9.76258   , 40.5      
  108.700, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75037   , 9.75037   , 25        , 24.112    , 12.6111   , 17.7778   , 2680      , 820       , 835.469   , 292.5     , 240.234   , 835.234   , 1019.61   , 858.672   , 2.10938   , 2.34376   , 2.18751   , 2.81251   , 23.1797   , 101.695   , 111       , 18.3984   , 525       , 39        , 39.75     , 1.96267   , 94.5      , 78.4063   , 0.287232  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.2198   , 33.8303   , 9.75037   , 11.2183   , 9.75037   , 9.75037   , 40.5      
  108.750, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76563   , 9.76563   , 25        , 24.0997   , 12.5833   , 17.3056   , 2680      , 820       , 835.469   , 288.047   , 240.625   , 835.234   , 1021.25   , 860.078   , 2.10938   , 2.34376   , 2.18751   , 2.81251   , 22.7578   , 101.531   , 110.813   , 18.4219   , 525       , 39        , 39.75     , 1.90667   , 94.5      , 78.3984   , 0.287964  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.0626   , 33.9081   , 9.76563   , 11.0626   , 9.76563   , 9.76563   , 40.5      
  108.800, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.75953   , 9.75953   , 25        , 24.115    , 12.6389   , 18.0556   , 2680      , 820       , 835.391   , 288.125   , 240.234   , 835.234   , 1022.66   , 861.25    , 2.10938   , 2.34376   , 2.26563   , 2.89063   , 22.7813   , 101.813   , 111.117   , 18.3984   , 525       , 39        , 39        , 1.93067   , 94.5      , 78.3984   , 0.287537  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 10.9665   , 33.8547   , 9.75953   , 10.965    , 9.75953   , 9.75953   , 40.5      
  108.850, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 9.76868   , 9.76868   , 25        , 24.0906   , 12.6111   , 17.5833   , 2680      , 820       , 835.391   , 291.094   , 240.547   , 835.234   , 1019.61   , 858.672   , 2.10938   , 2.34376   , 2.26563   , 2.89063   , 23.0391   , 101.531   , 110.813   , 18.4219   , 525       , 39        , 39        , 1.92534   , 94.5      , 78.4063   , 0.287903  , 0.949982  , 5.4902    , 26.2592   , 41.25     , 11.1557   , 33.9432   , 9.76868   , 11.1542   , 9.76868   , 9.76868   , 40.5      
