TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , B_mibeg   , mibas_w   , mimax_w   , misolv_w  , B_mdein   , mizsolv_w , milsol_w  , milsolv_w , B_dash    , B_lsd     , B_dashv   , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           ,           , , ,           , , , ,           ,           ,           , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","","TorqueLimit","TorqueBeforeLimitation","","TorqueForTimingIntervention","","","","","",""
  183.249, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 4.52881   , 99.9985   , 4.52881   , 13.4369   , 7.17774   , 5.41667   , 6.83334   , 2040      , 840       , 845.703   , 185.313   , 174.453   , 846.406   , 1162.89   , 869.922   , 1.25      , 1.64063   , 1.21094   , 1.64063   , 12.1875   , 82.6641   , 88.4063   , 11.2031   , 560       , 30.75     , 30.75     , 1.512     , 90.75     , 80.4219   , 0.207459  , 0.949952  , 0         , 11.6899   , 3.75      , 0         , 7.03126   , 28.5782   , 4.52881   , 0         , 4.52881   , 4.52881   , 4.52881   , 0         , 0         , 0         , 42.75     
  183.299, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 4.42505   , 99.9985   , 4.42505   , 13.266    , 6.84815   , 5.41667   , 7.11112   , 2120      , 840       , 845.703   , 180.156   , 171.719   , 846.406   , 1162.89   , 869.922   , 1.25      , 1.64063   , 1.21094   , 1.64063   , 11.7422   , 85.1016   , 91.0078   , 10.9688   , 560       , 30.75     , 30.75     , 1.512     , 90.75     , 80.2578   , 0.203674  , 0.949952  , 0         , 11.6899   , 3         , 0         , 7.08466   , 29.2618   , 4.42505   , 0         , 4.42505   , 4.42505   , 4.42505   , 0         , 0         , 0         , 42.75     
  183.349, 0         , 0         , 0         , 0         , 5         , 0.999757  , 0         , 0         , 0         , 4.28162   , 99.9985   , 4.28162   , 13.0753   , 6.58265   , 5.41667   , 7.69445   , 2240      , 840       , 845.625   , 174.375   , 170.391   , 845.156   , 1162.89   , 869.922   , 1.28907   , 1.79688   , 1.36719   , 1.79688   , 11.3203   , 87.1172   , 93.1641   , 10.9688   , 560       , 30.75     , 30.75     , 1.50134   , 90.75     , 80.1484   , 0.201477  , 0.949952  , 0         , 11.6899   , 2.25      , 0         , 7.14722   , 30.0232   , 4.28162   , 0         , 4.28162   , 4.28162   , 4.28162   , 0         , 0         , 0         , 42.75     
  183.399, 0         , 0         , 0         , 0         , 5         , 0.999757  , 0         , 0         , 0         , 4.26636   , 99.9985   , 4.26636   , 12.8494   , 6.56128   , 5.41667   , 7.33334   , 2360      , 840       , 845.625   , 170.859   , 169.063   , 845.156   , 1162.5    , 869.609   , 1.28907   , 1.79688   , 1.36719   , 1.79688   , 11.1094   , 89.5547   , 95.7656   , 10.9688   , 560       , 30.75     , 30.75     , 1.50134   , 90.75     , 80.0078   , 0.19989   , 0.949952  , 0         , 12.05     , 3         , 0         , 7.21741   , 30.7038   , 4.26636   , 0         , 4.26636   , 4.26636   , 4.26636   , 0         , 0         , 0         , 43.5      
  183.449, 0         , 0         , 0         , 0         , 5         , 0.999757  , 0         , 0         , 0         , 4.16565   , 99.9985   , 4.16565   , 12.6389   , 6.28357   , 5.80556   , 6.86112   , 2440      , 840       , 845.625   , 163.828   , 167.891   , 845.156   , 1162.89   , 869.844   , 1.28907   , 1.95313   , 1.36719   , 2.03126   , 10.5703   , 91.5703   , 97.9219   , 10.9688   , 560       , 30.75     , 30.75     , 1.36      , 90.75     , 79.875    , 0.198486  , 0.949952  , 0         , 12.05     , 2.25      , 0         , 7.27845   , 31.4347   , 4.16565   , 0         , 4.16565   , 4.16565   , 4.16565   , 0         , 0         , 0         , 43.5      
  183.499, 0         , 0         , 0         , 0         , 5         , 0.999757  , 0         , 0         , 0         , 4.15039   , 99.9985   , 4.15039   , 12.3978   , 6.46973   , 6         , 7.52778   , 2600      , 840       , 845.625   , 156.406   , 166.016   , 845.156   , 1162.89   , 869.844   , 1.28907   , 1.95313   , 1.36719   , 2.03126   , 10.0781   , 96.8203   , 103.547   , 10.9688   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 79.7578   , 0.196289  , 0.949952  , 0         , 12.4101   , 3         , 0         , 7.33185   , 32.1076   , 4.15039   , 0         , 4.15039   , 4.15039   , 4.15039   , 0         , 0         , 0         , 45        
  183.549, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 4.11072   , 99.9985   , 4.11072   , 12.1582   , 6.35071   , 6.36112   , 7.77778   , 2720      , 840       , 845.625   , 150.781   , 162.109   , 845.156   , 1162.89   , 869.844   , 1.71875   , 2.03126   , 1.875     , 2.18751   , 9.9375    , 102.164   , 109.242   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 79.5391   , 0.191651  , 0.949952  , 0.392157  , 12.4101   , 3         , 0         , 7.3639    , 32.9392   , 4.11072   , 0         , 4.11072   , 4.11072   , 4.11072   , 0         , 0         , 0         , 45        
  183.599, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 4.13819   , 99.9985   , 4.13819   , 11.9278   , 6.57349   , 6.94445   , 8.41667   , 2880      , 840       , 845.625   , 147.109   , 157.5     , 845.156   , 1162.89   , 869.844   , 1.71875   , 2.03126   , 1.875     , 2.18751   , 10.0078   , 111.164   , 118.875   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 79.4297   , 0.186218  , 0.949952  , 0.784314  , 12.7687   , 3.75      , 0         , 7.39441   , 33.5587   , 4.13819   , 0         , 4.13819   , 4.13819   , 4.13819   , 0         , 0         , 0         , 45        
  183.649, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 4.11988   , 99.9985   , 4.11988   , 11.6989   , 6.41785   , 7.30556   , 7.83334   , 3000      , 840       , 845.625   , 140.391   , 153.047   , 845.156   , 1162.89   , 869.844   , 1.95313   , 2.42188   , 2.03126   , 2.65626   , 9.82031   , 117.727   , 125.906   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 79.1719   , 0.180969  , 0.949952  , 0.784314  , 12.7687   , 4.5       , 0         , 7.42341   , 34.9213   , 4.11988   , 0         , 4.11988   , 4.11988   , 4.11988   , 0         , 0         , 0         , 45.75     
  183.699, 0         , 0         , 0         , 0         , 4         , 0.999757  , 0         , 0         , 0         , 4.04969   , 99.9985   , 4.04969   , 11.4578   , 6.27747   , 7.77778   , 8.55556   , 3160      , 840       , 845.625   , 135.313   , 153.828   , 845.156   , 1162.89   , 869.844   , 1.95313   , 2.42188   , 2.03126   , 2.65626   , 9.30469   , 127.945   , 136.828   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 79        , 0.181885  , 0.949952  , 1.17647   , 12.7687   , 4.5       , 0         , 7.38984   , 35.8643   , 4.04969   , 0         , 4.04969   , 4.04969   , 4.04969   , 0         , 0         , 0         , 45.75     
  183.749, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.08325   , 99.9985   , 4.08325   , 11.229    , 6.14319   , 8.27778   , 8.91667   , 3320      , 840       , 845.625   , 136.484   , 158.203   , 846.406   , 1164.38   , 870.938   , 2.34376   , 2.65626   , 2.34376   , 2.89063   , 9.04688   , 138.445   , 148.055   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 78.7578   , 0.187073  , 0.949952  , 1.56863   , 12.7687   , 5.25      , 0         , 7.34864   , 37.8174   , 4.08325   , 0         , 4.08325   , 4.08325   , 4.08325   , 0         , 0         , 0         , 45.75     
  183.799, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.08631   , 99.9985   , 4.08631   , 10.9894   , 6.03943   , 8.55556   , 9.00001   , 3400      , 840       , 845.625   , 135.703   , 162.578   , 846.406   , 1168.05   , 873.75    , 2.34376   , 2.65626   , 2.34376   , 2.89063   , 8.64844   , 150.023   , 160.43    , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 78.5859   , 0.1922    , 0.949952  , 1.56863   , 12.7687   , 5.25      , 0         , 7.32117   , 39.3738   , 4.08631   , 0         , 4.08631   , 4.08631   , 4.08631   , 0         , 0         , 0         , 45.75     
  183.849, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.25721   , 99.9985   , 4.25721   , 10.7803   , 6.08826   , 8.91667   , 10.1111   , 3320      , 840       , 845.625   , 146.563   , 163.516   , 845.156   , 1164.84   , 871.328   , 2.81251   , 2.89063   , 2.42188   , 3.28126   , 9.51563   , 150.703   , 161.156   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 78.3359   , 0.19336   , 0.949952  , 1.56863   , 12.7687   , 6.75      , 0         , 7.33491   , 41.7725   , 4.25721   , 0         , 4.25721   , 4.25721   , 4.25721   , 0         , 0         , 0         , 45.75     
  183.899, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.32434   , 99.9985   , 4.32434   , 10.6003   , 6.10047   , 8.97223   , 10.1667   , 3360      , 840       , 845.625   , 152.578   , 161.484   , 845.156   , 1168.44   , 874.063   , 2.81251   , 2.89063   , 2.42188   , 3.28126   , 10.1953   , 145.898   , 156.023   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 78.2109   , 0.190918  , 0.949952  , 1.56863   , 12.7687   , 6.75      , 0         , 7.33796   , 42.5782   , 4.32434   , 0         , 4.32434   , 4.32434   , 4.32434   , 0         , 0         , 0         , 45.75     
  183.949, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.20227   , 99.9985   , 4.20227   , 10.4431   , 6.0669    , 8.97223   , 10.3056   , 3360      , 840       , 845.625   , 155.938   , 162.813   , 846.406   , 1168.59   , 874.141   , 2.89063   , 3.20313   , 2.73438   , 3.35938   , 10.3594   , 149.719   , 160.102   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 78.0703   , 0.192505  , 0.949952  , 1.56863   , 12.7687   , 6         , 0         , 7.3288    , 41.0126   , 4.20227   , 0         , 4.20227   , 4.20227   , 4.20227   , 0         , 0         , 0         , 45.75     
  183.999, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.30603   , 99.9985   , 4.30603   , 10.3073   , 6.11878   , 8.97223   , 10.2778   , 3320      , 840       , 845.625   , 157.188   , 161.875   , 846.406   , 1168.59   , 874.141   , 2.89063   , 3.20313   , 2.73438   , 3.35938   , 10.5469   , 147.445   , 157.664   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 77.9063   , 0.191406  , 0.949952  , 1.56863   , 12.7687   , 6.75      , 0         , 7.34253   , 42.0533   , 4.30603   , 0         , 4.30603   , 4.30603   , 4.30603   , 0         , 0         , 0         , 45        
  184.049, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.27857   , 99.9985   , 4.27857   , 10.1883   , 6.10047   , 8.97223   , 10        , 3320      , 840       , 845.625   , 155.234   , 161.094   , 845.156   , 1169.38   , 874.766   , 2.65626   , 3.28126   , 3.04688   , 3.35938   , 10.4531   , 145.758   , 155.859   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 77.6406   , 0.190491  , 0.949952  , 1.56863   , 12.7687   , 6.75      , 0         , 7.33643   , 41.7435   , 4.27857   , 0         , 4.27857   , 4.27857   , 4.27857   , 0         , 0         , 0         , 45.75     
  184.099, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.22974   , 99.9985   , 4.22974   , 10.0845   , 6.10047   , 8.97223   , 10.1945   , 3320      , 840       , 845.625   , 153.438   , 161.953   , 845.156   , 1173.98   , 878.203   , 2.65626   , 3.28126   , 3.04688   , 3.35938   , 10.2188   , 148.055   , 158.32    , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 77.4063   , 0.191467  , 0.949952  , 1.56863   , 12.7687   , 6         , 0         , 7.33796   , 41.0675   , 4.22974   , 0         , 4.22974   , 4.22974   , 4.22974   , 0         , 0         , 0         , 45.75     
  184.149, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.30298   , 99.9985   , 4.30298   , 9.99604   , 6.12488   , 9.00001   , 10.6667   , 3320      , 840       , 845.625   , 157.734   , 161.016   , 846.406   , 1174.3    , 878.438   , 2.73438   , 3.43751   , 2.96876   , 3.35938   , 10.6641   , 145.43    , 155.508   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 77.1875   , 0.190369  , 0.949952  , 1.56863   , 12.7687   , 6.75      , 0         , 7.34406   , 41.89     , 4.30298   , 0         , 4.30298   , 4.30298   , 4.30298   , 0         , 0         , 0         , 45        
  184.199, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.36097   , 99.9985   , 4.36097   , 9.91822   , 6.40259   , 8.97223   , 10.1945   , 3320      , 840       , 845.625   , 157.891   , 161.25    , 846.406   , 1174.3    , 878.438   , 2.73438   , 3.43751   , 2.96876   , 3.35938   , 10.6641   , 146.602   , 156.773   , 10.9688   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 77.1328   , 0.190674  , 0.949952  , 1.56863   , 13.1288   , 6.75      , 0         , 7.33796   , 41.214    , 4.36097   , 0         , 4.36097   , 4.36097   , 4.36097   , 0         , 0         , 0         , 45        
  184.249, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.39148   , 99.9985   , 4.39148   , 9.90296   , 6.43006   , 8.94445   , 9.86112   , 3280      , 840       , 845.703   , 153.594   , 161.172   , 846.406   , 1175.16   , 879.063   , 2.81251   , 3.35938   , 3.12501   , 3.35938   , 10.2891   , 146.016   , 156.141   , 10.9688   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 77.0078   , 0.190552  , 0.949952  , 1.56863   , 13.1288   , 12.75     , 0         , 7.34559   , 41.4398   , 4.39148   , 0         , 7.34559   , 4.39148   , 4.39148   , 0         , 0         , 0         , 45.75     
  184.299, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.5166    , 99.9985   , 4.5166    , 10.1563   , 6.72608   , 8.91667   , 9.97223   , 3320      , 840       , 845.703   , 152.656   , 160.703   , 846.406   , 1174.45   , 878.516   , 2.81251   , 3.35938   , 3.12501   , 3.35938   , 10.2656   , 144.914   , 154.969   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 76.9219   , 0.190003  , 0.949952  , 1.56863   , 13.489    , 23.25     , 0         , 7.34253   , 41.5039   , 4.5166    , 0         , 7.34253   , 4.5166    , 4.5166    , 0         , 0         , 0         , 45.75     
  184.349, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.71192   , 99.9985   , 4.71192   , 10.1563   , 7.31202   , 8.97223   , 10.25     , 3320      , 840       , 845.625   , 154.766   , 161.563   , 845.156   , 1174.45   , 878.516   , 2.73438   , 3.28126   , 2.89063   , 3.35938   , 10.3828   , 146.344   , 156.492   , 10.9922   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 76.7969   , 0.190613  , 0.949952  , 1.56863   , 14.2077   , 46.5      , 0         , 7.33948   , 41.0645   , 4.71192   , 0         , 7.33948   , 4.71192   , 4.71192   , 0         , 0         , 0         , 45.75     
  184.399, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.76075   , 99.9985   , 4.76075   , 10.5469   , 7.34559   , 8.91667   , 9.19445   , 3280      , 840       , 845.625   , 152.656   , 162.109   , 845.156   , 1174.45   , 878.516   , 2.73438   , 3.28126   , 2.89063   , 3.35938   , 10.2188   , 145.336   , 155.414   , 11.0625   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 76.7188   , 0.191406  , 0.949952  , 1.56863   , 14.2077   , 46.5      , 0         , 7.34711   , 41.4643   , 4.76075   , 0         , 7.34559   , 4.76075   , 4.76075   , 0         , 0         , 0         , 45.75     
  184.449, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.78211   , 99.9985   , 4.78211   , 10.5469   , 7.37305   , 8.91667   , 9.61112   , 3280      , 840       , 845.625   , 148.516   , 161.25    , 845.156   , 1174.45   , 878.516   , 2.89063   , 3.43751   , 2.89063   , 3.59376   , 9.96094   , 142.781   , 152.695   , 11.0859   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 76.6016   , 0.190674  , 0.949952  , 1.56863   , 14.2077   , 46.5      , 0         , 7.35169   , 41.4765   , 4.78211   , 0         , 7.35169   , 4.78211   , 4.78211   , 0         , 0         , 0         , 45.75     
  184.499, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.95301   , 99.9985   , 4.95301   , 10.9375   , 7.94678   , 8.91667   , 10.2222   , 3320      , 840       , 845.625   , 151.641   , 164.609   , 845.156   , 1174.45   , 878.516   , 2.89063   , 3.43751   , 2.89063   , 3.59376   , 10.1953   , 143.93    , 153.914   , 11.3438   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 76.5391   , 0.192322  , 0.949952  , 1.56863   , 14.9279   , 46.5      , 0         , 7.34559   , 40.8585   , 4.95301   , 0         , 7.34559   , 4.95301   , 4.95301   , 0         , 0         , 0         , 45.75     
  184.549, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.08728   , 99.9985   , 5.08728   , 11.3281   , 8.27332   , 8.97223   , 10.0833   , 3280      , 840       , 845.625   , 153.828   , 167.266   , 846.406   , 1174.45   , 878.516   , 2.73438   , 3.51563   , 2.96876   , 3.67188   , 10.3594   , 145.102   , 155.156   , 11.5313   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 76.375    , 0.197754  , 0.949952  , 1.56863   , 15.2865   , 46.5      , 0         , 7.34864   , 40.9729   , 5.08728   , 0         , 7.34864   , 5.08728   , 5.08728   , 0         , 0         , 0         , 45.75     
  184.599, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.27039   , 99.9985   , 5.27039   , 11.7188   , 8.60596   , 9.00001   , 9.6389    , 3280      , 840       , 845.625   , 152.734   , 169.609   , 846.406   , 1174.45   , 878.516   , 2.73438   , 3.51563   , 2.96876   , 3.67188   , 10.3359   , 142.547   , 152.438   , 11.8125   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 76.2891   , 0.200195  , 0.949952  , 1.56863   , 15.6466   , 46.5      , 0         , 7.35322   , 41.4627   , 5.27039   , 0         , 7.35169   , 5.27039   , 5.27039   , 0         , 0         , 0         , 45.75     
  184.649, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.20935   , 99.9985   , 5.20935   , 11.7188   , 8.57239   , 9.00001   , 10.1111   , 3280      , 840       , 845.703   , 152.813   , 168.438   , 846.406   , 1174.45   , 878.516   , 2.81251   , 3.43751   , 2.96876   , 3.51563   , 10.3594   , 142.758   , 152.672   , 11.7188   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 76.1719   , 0.199158  , 0.949952  , 1.56863   , 15.6466   , 46.5      , 0         , 7.34864   , 40.9409   , 5.20935   , 0         , 7.34864   , 5.20935   , 5.20935   , 0         , 0         , 0         , 45.75     
  184.699, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.09034   , 99.9985   , 5.09034   , 11.6989   , 8.29163   , 9.30556   , 10.25     , 3280      , 840       , 845.703   , 153.828   , 166.563   , 846.406   , 1174.14   , 878.281   , 2.81251   , 3.43751   , 2.96876   , 3.51563   , 10.4063   , 143.578   , 153.539   , 11.5313   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 76.1016   , 0.1969    , 0.949952  , 1.96079   , 15.2865   , 46.5      , 0         , 7.35169   , 40.8249   , 5.09034   , 0         , 7.35169   , 5.09034   , 5.09034   , 0         , 0         , 0         , 45.75     
  184.749, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.13001   , 99.9985   , 5.13001   , 11.7188   , 8.31605   , 9.33334   , 10.2778   , 3240      , 840       , 845.703   , 155.703   , 166.875   , 845.156   , 1174.3    , 878.438   , 2.73438   , 3.43751   , 2.81251   , 3.43751   , 10.6172   , 142.313   , 152.18    , 11.6016   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 75.9922   , 0.197022  , 0.949952  , 1.96079   , 15.2865   , 45.75     , 0         , 7.35627   , 41.1606   , 5.13001   , 0         , 7.35474   , 5.13001   , 5.13001   , 0         , 0         , 0         , 45        
  184.799, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.98352   , 99.9985   , 4.98352   , 11.6898   , 7.9834    , 9.33334   , 9.61112   , 3280      , 840       , 845.703   , 154.063   , 164.141   , 845.156   , 1174.3    , 878.438   , 2.73438   , 3.43751   , 2.81251   , 3.43751   , 10.4766   , 142.477   , 152.367   , 11.3672   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 75.9063   , 0.196655  , 0.949952  , 1.96079   , 14.9279   , 45.75     , 0         , 7.35169   , 40.9394   , 4.98352   , 0         , 7.35169   , 4.98352   , 4.98352   , 0         , 0         , 0         , 45        
  184.849, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.38233   , 99.9985   , 4.38233   , 11.5509   , 6.46973   , 9.27779   , 10.1945   , 3280      , 840       , 845.625   , 153.984   , 159.688   , 845.156   , 1173.59   , 877.891   , 2.73438   , 3.43751   , 2.89063   , 3.43751   , 10.4531   , 142.734   , 152.625   , 10.9688   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 75.7891   , 0.188782  , 0.949952  , 1.96079   , 13.1288   , 46.5      , 0         , 7.35474   , 40.8585   , 4.38233   , 0         , 7.35474   , 4.38233   , 4.38233   , 0         , 0         , 0         , 45.75     
  184.899, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.4159    , 99.9985   , 4.4159    , 11.3617   , 6.49109   , 9.27779   , 10.4445   , 3240      , 840       , 845.625   , 158.438   , 159.141   , 845.156   , 1174.3    , 878.438   , 2.73438   , 3.43751   , 2.89063   , 3.43751   , 10.8984   , 141.211   , 151.008   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 75.7266   , 0.188172  , 0.949952  , 1.96079   , 13.1288   , 45.75     , 0         , 7.35932   , 41.0416   , 4.4159    , 0         , 7.35779   , 4.4159    , 4.4159    , 0         , 0         , 0         , 45        
  184.949, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.50745   , 99.9985   , 4.50745   , 11.2076   , 6.78406   , 9.25001   , 10        , 3240      , 840       , 845.703   , 156.953   , 159.141   , 846.406   , 1172.27   , 876.875   , 2.96876   , 3.35938   , 2.81251   , 3.35938   , 10.7578   , 141.633   , 151.453   , 10.9688   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 75.6484   , 0.188172  , 0.949952  , 1.96079   , 13.489    , 45.75     , 0         , 7.35627   , 40.7502   , 4.50745   , 0         , 7.35474   , 4.50745   , 4.50745   , 0         , 0         , 0         , 45        
  184.999, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.62952   , 99.9985   , 4.62952   , 11.0931   , 7.09229   , 9.00001   , 10.0556   , 3240      , 840       , 845.703   , 155.156   , 159.375   , 846.406   , 1170.63   , 875.625   , 2.96876   , 3.35938   , 2.81251   , 3.35938   , 10.5938   , 141.68    , 151.5     , 10.9688   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 75.5547   , 0.188416  , 0.949952  , 1.56863   , 13.8491   , 45.75     , 0         , 7.35627   , 40.77     , 4.62952   , 0         , 7.35474   , 4.62952   , 4.62952   , 0         , 0         , 0         , 45        
  185.049, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.65088   , 99.9985   , 4.65088   , 11.0382   , 7.11365   , 8.94445   , 10.3611   , 3240      , 840       , 845.703   , 157.266   , 158.828   , 845.156   , 1168.83   , 874.297   , 3.20313   , 3.43751   , 2.81251   , 3.28126   , 10.8281   , 140.438   , 150.188   , 10.9688   , 555       , 30.75     , 30.75     , 1.49067   , 90.75     , 75.4844   , 0.187805  , 0.949952  , 1.56863   , 13.8491   , 45.75     , 0         , 7.35932   , 40.9516   , 4.65088   , 0         , 7.35779   , 4.65088   , 4.65088   , 0         , 0         , 0         , 45        
  185.099, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.34363   , 99.9985   , 5.34363   , 11.7188   , 8.95386   , 8.97223   , 10        , 3240      , 840       , 845.625   , 154.063   , 169.531   , 845.156   , 1170.78   , 875.781   , 3.20313   , 3.43751   , 2.81251   , 3.28126   , 10.5469   , 140.414   , 150.164   , 11.9063   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 75.3672   , 0.198242  , 0.949952  , 1.56863   , 16.0067   , 45.75     , 0         , 7.35779   , 40.6433   , 5.34363   , 0         , 7.35779   , 5.34363   , 5.34363   , 0         , 0         , 0         , 45        
  185.149, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.719     , 99.9985   , 5.719     , 12.5      , 9.92127   , 8.97223   , 10.3611   , 3240      , 840       , 845.703   , 154.844   , 175.547   , 846.406   , 1171.56   , 876.406   , 2.96876   , 3.28126   , 2.81251   , 3.51563   , 10.6172   , 140.156   , 149.883   , 12.4453   , 555       , 30.75     , 30.75     , 1.48      , 90.75     , 75.2578   , 0.205078  , 0.949952  , 1.96079   , 17.0855   , 45.75     , 0         , 7.3639    , 40.6281   , 5.719     , 0         , 7.3639    , 5.719     , 5.719     , 0         , 0         , 0         , 45        
