TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","",""
  255.144, 0         , 0         , 0         , 0         , 3         , 0.895509  , -100      , 0         , 0         , 32.3395   , 99.2188   , 92.9047   , 72.7501   , 73.4723   , 2680      , 1060      , 1076.17   , 1020.16   , 1052.97   , 834.063   , 1222.5    , 1146.56   , 4.21876   , 3.75001   , 3.82813   , 4.84376   , 94.1719   , 105.211   , 111.492   , 97.4531   , 465       , 13.5      , 13.5      , 5.43467   , 83.25     , 60.4141   , 1.2616    , 0.978394  , 67.8432   , 81.2954   , 18.75     , 31.7063   , 34.7321   , 32.3395   , 31.7047   , 32.3395   , 32.3395   
  255.194, 0         , 0         , 0         , 0         , 3         , 0.893068  , -80       , 0         , 0         , 32.2022   , 99.2188   , 92.8925   , 76.2778   , 75.9167   , 2680      , 1060      , 1069.22   , 1022.5    , 1045.86   , 832.813   , 1230.31   , 1153.83   , 4.68751   , 3.90626   , 3.90626   , 4.84376   , 94.7109   , 106.547   , 112.898   , 97.0547   , 465       , 13.5      , 13.5      , 5.48267   , 83.25     , 60.6953   , 1.25488   , 0.97815   , 67.0588   , 81.2954   , 18.75     , 31.6513   , 34.5856   , 32.2022   , 31.6498   , 32.2022   , 32.2022   
  255.244, 0         , 0         , 0         , 0         , 3         , 0.893068  , -100      , 0         , 0         , 32.425    , 99.2188   , 92.6453   , 77.9723   , 78.5001   , 2720      , 1080      , 1080.08   , 1027.11   , 1056.48   , 832.813   , 1247.34   , 1169.84   , 4.68751   , 3.90626   , 3.90626   , 4.84376   , 95.3672   , 106.5     , 112.852   , 98.3203   , 470       , 13.5      , 13.5      , 5.50134   , 83.25     , 61.1172   , 1.26483   , 0.97815   , 67.0588   , 80.9353   , 18.75     , 31.7627   , 34.9167   , 32.425    , 31.7627   , 32.425    , 32.425    
  255.294, 0         , 0         , 0         , 0         , 3         , 0.891115  , -80       , 0         , 0         , 32.2693   , 99.2188   , 92.6148   , 80.5834   , 79.0556   , 2720      , 1060      , 1075.23   , 1031.02   , 1051.33   , 834.063   , 1257.42   , 1179.3    , 4.68751   , 4.21876   , 4.06251   , 4.84376   , 96.0234   , 108.516   , 114.984   , 98.0625   , 470       , 13.5      , 13.5      , 5.54401   , 83.25     , 61.4688   , 1.26312   , 0.977723  , 67.0588   , 80.9353   , 18        , 31.8268   , 34.7595   , 32.2693   , 31.8268   , 32.2693   , 32.2693   
  255.344, 0         , 0         , 0         , 0         , 3         , 0.891115  , -120      , 0         , 0         , 32.663    , 99.2188   , 92.6057   , 79.3334   , 77.0834   , 2760      , 1080      , 1092.73   , 1034.14   , 1068.44   , 834.063   , 1264.84   , 1186.25   , 4.68751   , 4.21876   , 4.06251   , 4.84376   , 96.6094   , 108.633   , 115.102   , 100.055   , 470       , 13.5      , 13.5      , 5.52001   , 83.25     , 61.9453   , 1.27802   , 0.977753  , 65.8824   , 80.9353   , 18        , 32.0893   , 35.1914   , 32.663    , 32.0893   , 32.663    , 32.663    
  255.394, 0         , 0         , 0         , 0         , 3         , 0.889406  , -100      , 0         , 0         , 32.3792   , 99.2188   , 92.093    , 84.3056   , 80.6112   , 2800      , 1080      , 1087.11   , 1037.97   , 1062.42   , 834.063   , 1275.78   , 1196.56   , 4.37501   , 4.53126   , 4.06251   , 5.00001   , 97.0313   , 110.508   , 117.094   , 99.4922   , 470       , 13.5      , 13.5      , 5.56001   , 83.25     , 62.0859   , 1.27734   , 0.977265  , 66.2745   , 80.2166   , 18        , 31.8939   , 35.0693   , 32.3792   , 31.8939   , 32.3792   , 32.3792   
  255.444, 0         , 0         , 0         , 0         , 3         , 0.889406  , -120      , 0         , 0         , 32.3578   , 99.2188   , 91.153    , 83.5278   , 81.5001   , 2800      , 1080      , 1080.63   , 1044.22   , 1056.17   , 834.063   , 1284.38   , 1204.53   , 4.37501   , 4.53126   , 4.06251   , 5.00001   , 98.2031   , 111.445   , 118.078   , 99.4219   , 480       , 13.5      , 13.5      , 5.60801   , 83.25     , 62.7266   , 1.2652    , 0.977326  , 66.2745   , 78.9577   , 18        , 32.19     , 35.3989   , 32.3578   , 32.19     , 32.3578   , 32.3578   
  255.494, 0         , 0         , 0         , 0         , 3         , 0.886476  , -120      , 0         , 0         , 32.5073   , 99.2188   , 91.1103   , 84.9167   , 83.5001   , 2840      , 1080      , 1088.75   , 1057.19   , 1063.91   , 832.813   , 1294.14   , 1213.67   , 4.53126   , 4.53126   , 4.21876   , 5.00001   , 99.8906   , 111.75    , 118.453   , 100.594   , 480       , 13.5      , 13.5      , 5.65867   , 83.25     , 62.9844   , 1.27454   , 0.977143  , 66.2745   , 78.9577   , 18        , 32.425    , 35.5789   , 32.5073   , 32.425    , 32.5073   , 32.5073   
  255.544, 0         , 0         , 0         , 0         , 3         , 0.886476  , -120      , 0         , 0         , 32.4341   , 99.2188   , 91.1011   , 83.139    , 86.6112   , 2800      , 1080      , 1080.86   , 1080.16   , 1055.86   , 832.813   , 1295.16   , 1214.69   , 4.53126   , 4.53126   , 4.21876   , 5.00001   , 102.797   , 111.75    , 120       , 100.359   , 480       , 13.5      , 13.5      , 5.81867   , 83.25     , 63.3672   , 1.26691   , 0.976868  , 65.8824   , 78.9577   , 18        , 32.8919   , 35.5042   , 32.4341   , 32.8919   , 32.4341   , 32.4341   
  255.594, 0         , 0         , 0         , 0         , 3         , 0.884279  , -160      , 0         , 0         , 32.1228   , 99.2188   , 90.088    , 86.0556   , 86.1667   , 2840      , 1060      , 1066.41   , 1079.92   , 1041.64   , 832.813   , 1306.48   , 1225.31   , 4.53126   , 5.00001   , 4.68751   , 5.00001   , 103.383   , 111.75    , 119.836   , 99.5156   , 480       , 13.5      , 13.5      , 5.86667   , 83.25     , 63.7969   , 1.24768   , 0.976777  , 65.0981   , 77.6988   , 18        , 33.1131   , 35.5454   , 32.1228   , 33.1116   , 32.1228   , 32.1228   
  255.644, 0         , 0         , 0         , 0         , 3         , 0.884279  , -160      , 0         , 0         , 31.8299   , 99.2188   , 89.7919   , 88.0834   , 89.2778   , 2840      , 1040      , 1055.39   , 1083.2    , 1030.63   , 832.813   , 1321.56   , 1239.45   , 4.53126   , 5.00001   , 4.68751   , 5.00001   , 103.758   , 111.75    , 122.203   , 98.4375   , 485       , 13.5      , 13.5      , 5.89867   , 83.25     , 64.1563   , 1.24243   , 0.976533  , 64.7059   , 77.3387   , 18        , 33.0918   , 35.3302   , 31.8299   , 33.0902   , 31.8299   , 31.8299   
  255.694, 0         , 0         , 0         , 0         , 3         , 0.884279  , -200      , 0         , 0         , 31.6132   , 99.2188   , 89.1938   , 90.0001   , 88.5001   , 2880      , 1040      , 1048.98   , 1081.09   , 1024.38   , 834.063   , 1333.91   , 1251.02   , 4.53126   , 5.31251   , 5.00001   , 4.68751   , 103.641   , 111.75    , 122.25    , 97.8984   , 485       , 13.5      , 13.5      , 5.86934   , 83.25     , 64.5859   , 1.22717   , 0.976502  , 64.3137   , 76.6185   , 18        , 33.0292   , 35.3195   , 31.6132   , 33.0292   , 31.6132   , 31.6132   
  255.744, 0         , 0         , 0         , 0         , 3         , 0.882326  , -200      , 0         , 0         , 31.3233   , 99.2188   , 88.8611   , 91.3334   , 90.3334   , 2880      , 1040      , 1040.86   , 1095.08   , 1016.02   , 834.063   , 1342.5    , 1259.14   , 4.53126   , 5.31251   , 5.00001   , 4.68751   , 105.141   , 111       , 124.031   , 97.1484   , 485       , 13.5      , 13.5      , 5.96001   , 83.25     , 64.9531   , 1.21826   , 0.976075  , 63.9216   , 76.2599   , 18        , 33.2596   , 35.1258   , 31.3233   , 33.2581   , 31.3233   , 31.3233   
  255.794, 0         , 0         , 0         , 0         , 3         , 0.879396  , -200      , 0         , 0         , 31.131    , 99.2188   , 88.8306   , 92.639    , 91.2501   , 2920      , 1020      , 1034.22   , 1097.89   , 1008.52   , 832.813   , 1346.64   , 1262.97   , 5.00001   , 5.31251   , 5.00001   , 5.00001   , 105.656   , 111       , 124.383   , 96.5859   , 485       , 13.5      , 13.5      , 6.00801   , 83.25     , 65.4063   , 1.20783   , 0.975098  , 63.1373   , 76.2599   , 18        , 33.2337   , 34.9213   , 31.131    , 33.2337   , 31.131    , 31.131    
  255.844, 0         , 0         , 0         , 0         , 3         , 0.879396  , -240      , 0         , 0         , 30.9632   , 99.2188   , 88.7757   , 94.6667   , 90.0834   , 2920      , 1020      , 1030.94   , 1096.88   , 1004.3    , 832.813   , 1368.98   , 1283.91   , 5.00001   , 5.31251   , 5.00001   , 5.00001   , 105.75    , 111       , 126.586   , 96.3516   , 495       , 13.5      , 13.5      , 5.94134   , 83.25     , 65.7656   , 1.20557   , 0.974152  , 34.902    , 76.2599   , 18        , 33.2962   , 34.7489   , 30.9632   , 33.2947   , 30.9632   , 30.9632   
  255.894, 0         , 0         , 0         , 0         , 3         , 0.879396  , -260      , 0         , 0         , 30.9174   , 99.2188   , 88.8001   , 89.8056   , 74.3334   , 2920      , 1020      , 1033.67   , 994.766   , 1008.13   , 832.813   , 1374.84   , 1289.45   , 5.31251   , 5.00001   , 5.15626   , 5.15626   , 94.6172   , 111       , 126.633   , 95.9766   , 495       , 13.5      , 13.5      , 5.26934   , 83.25     , 66.1953   , 1.20868   , 0.97522   , 23.1373   , 76.2599   , 18        , 31.2851   , 34.6878   , 30.9174   , 31.2836   , 30.9174   , 30.9174   
  255.944, 0         , 0         , 0         , 0         , 3         , 0.876954  , -260      , 0         , 0         , 30.8014   , 99.2188   , 88.6964   , 86.6945   , 76.3056   , 2960      , 1060      , 1061.64   , 963.438   , 1035.47   , 832.813   , 1380.16   , 1294.38   , 5.31251   , 5.00001   , 5.15626   , 5.15626   , 89.2734   , 111       , 128.32    , 96.3984   , 495       , 13.5      , 13.5      , 5.15734   , 83.25     , 66.5313   , 1.24085   , 0.975281  , 21.9608   , 76.2599   , 19.5      , 29.094    , 34.5963   , 30.8014   , 29.0924   , 30.8014   , 30.8014   
  255.994, 0         , 0         , 0         , 0         , 3         , 0.875001  , -220      , 0         , 0         , 30.661    , 99.2188   , 88.6994   , 87.1945   , 77.6945   , 2960      , 1060      , 1069.61   , 958.672   , 1043.05   , 834.063   , 1382.34   , 1296.48   , 5.15626   , 5.46876   , 5.31251   , 5.46876   , 88.1719   , 110.25    , 129.422   , 96.4453   , 495       , 13.5      , 13.5      , 5.23201   , 83.25     , 67.0625   , 1.25165   , 0.975129  , 21.9608   , 76.2599   , 19.5      , 28.5568   , 34.433    , 30.661    , 28.5553   , 30.661    , 30.661    
  256.044, 0         , 0         , 0         , 0         , 3         , 0.875001  , -220      , 0         , 0         , 30.5481   , 99.2188   , 88.6597   , 89.7778   , 76.2223   , 3000      , 1060      , 1075.7    , 955.234   , 1048.83   , 834.063   , 1379.84   , 1294.14   , 5.15626   , 5.46876   , 5.31251   , 5.46876   , 87.8203   , 110.25    , 129.609   , 96.9844   , 495       , 13.5      , 13.5      , 5.20801   , 83.25     , 67.3828   , 1.25763   , 0.975007  , 22.3529   , 76.2599   , 21        , 28.2822   , 34.3216   , 30.5481   , 28.2807   , 30.5481   , 30.5481   
  256.094, 0         , 0         , 0         , 0         , 3         , 0.873292  , -220      , 0         , 0         , 30.307    , 99.2188   , 88.3301   , 90.3612   , 77.0556   , 3000      , 1040      , 1056.02   , 960.625   , 1029.38   , 832.813   , 1380.08   , 1294.3    , 4.84376   , 5.78126   , 5.78126   , 5.31251   , 88.0781   , 110.25    , 131.766   , 94.8047   , 495       , 12.75     , 12.75     , 5.19201   , 83.25     , 67.8359   , 1.23425   , 0.974763  , 22.3529   , 75.8998   , 21        , 28.5965   , 34.1751   , 30.307    , 28.595    , 30.307    , 30.307    
  256.144, 0         , 0         , 0         , 0         , 3         , 0.873292  , -220      , 0         , 0         , 30.2674   , 99.2188   , 88.3057   , 88.4167   , 79.5834   , 3040      , 1060      , 1063.91   , 968.828   , 1037.03   , 832.813   , 1384.92   , 1298.91   , 4.84376   , 5.78126   , 5.78126   , 5.31251   , 88.8047   , 110.25    , 132.422   , 95.4609   , 495       , 12.75     , 12.75     , 5.25867   , 83.25     , 68.1484   , 1.24359   , 0.974671  , 22.3529   , 75.8998   , 20.25     , 28.5416   , 34.1355   , 30.2674   , 28.5401   , 30.2674   , 30.2674   
  256.194, 0         , 0         , 0         , 0         , 3         , 0.873292  , -220      , 0         , 0         , 30.2948   , 99.2188   , 88.5407   , 89.5278   , 80.1945   , 3040      , 1060      , 1078.44   , 962.188   , 1051.02   , 834.063   , 1379.14   , 1293.44   , 5.46876   , 5.31251   , 6.09377   , 5.62501   , 88.0313   , 109.5     , 133.617   , 96.7031   , 495       , 12.75     , 12.75     , 5.24534   , 83.25     , 68.5859   , 1.26361   , 0.974519  , 22.3529   , 76.2599   , 21        , 27.9709   , 34.0805   , 30.2948   , 27.9694   , 30.2948   , 30.2948   
  256.244, 0         , 0         , 0         , 0         , 3         , 0.872072  , -220      , 0         , 0         , 30.1331   , 99.2188   , 88.8062   , 91.2779   , 79.6945   , 3040      , 1060      , 1068.59   , 967.344   , 1041.09   , 834.063   , 1384.14   , 1298.13   , 5.46876   , 5.31251   , 6.09377   , 5.62501   , 88.2422   , 109.5     , 135.844   , 95.4141   , 500       , 12.75     , 12.75     , 5.23467   , 83.25     , 68.8984   , 1.24957   , 0.974244  , 22.7451   , 76.6185   , 21        , 28.3264   , 33.7998   , 30.1331   , 28.3264   , 30.1331   , 30.1331   
  256.294, 0         , 0         , 0         , 0         , 3         , 0.871095  , -220      , 0         , 0         , 30.0873   , 99.2188   , 88.7726   , 92.4167   , 81.139    , 3080      , 1060      , 1070.78   , 973.438   , 1043.13   , 832.813   , 1382.34   , 1296.48   , 5.15626   , 5.31251   , 6.09377   , 5.93752   , 88.7813   , 108.75    , 136.523   , 95.5547   , 500       , 12.75     , 12.75     , 5.24267   , 83.25     , 69.3594   , 1.24945   , 0.974152  , 22.7451   , 76.6185   , 21.75     , 28.4088   , 33.7616   , 30.0873   , 28.4088   , 30.0873   , 30.0873   
  256.344, 0         , 0         , 0         , 0         , 3         , 0.871095  , -220      , 0         , 0         , 29.8584   , 99.2188   , 88.7421   , 91.8612   , 80.3334   , 3080      , 1060      , 1061.72   , 966.094   , 1034.06   , 832.813   , 1380.08   , 1294.3    , 5.15626   , 5.31251   , 6.09377   , 5.93752   , 88.0313   , 108.75    , 138.305   , 94.6406   , 500       , 12.75     , 12.75     , 5.20001   , 83.25     , 69.6641   , 1.2406    , 0.973908  , 22.7451   , 76.6185   , 21.75     , 28.1693   , 33.5129   , 29.8584   , 28.1677   , 29.8584   , 29.8584   
  256.394, 0         , 0         , 0         , 0         , 3         , 0.871095  , -220      , 0         , 0         , 29.8584   , 99.2188   , 88.733    , 92.0556   , 80.0834   , 3120      , 1060      , 1061.64   , 964.531   , 1033.98   , 834.063   , 1382.81   , 1296.88   , 5.62501   , 6.09377   , 5.62501   , 6.71877   , 87.9609   , 108.75    , 138.07    , 94.7109   , 500       , 12.75     , 12.75     , 5.18134   , 83.25     , 70.1016   , 1.24048   , 0.973908  , 22.7451   , 76.6185   , 21.75     , 28.2242   , 33.5205   , 29.8584   , 28.2227   , 29.8584   , 29.8584   
  256.444, 0         , 0         , 0         , 0         , 3         , 0.870363  , -220      , 0         , 0         , 29.7516   , 99.2188   , 88.6902   , 92.0556   , 78.5556   , 3120      , 1060      , 1063.67   , 963.125   , 1035.7    , 834.063   , 1382.81   , 1296.88   , 5.62501   , 6.09377   , 5.62501   , 6.71877   , 87.5156   , 108.75    , 140.063   , 94.5469   , 505       , 12.75     , 12.75     , 5.12001   , 83.25     , 70.4063   , 1.24255   , 0.973664  , 22.7451   , 76.6185   , 21.75     , 28.1326   , 33.4122   , 29.7516   , 28.1311   , 29.7516   , 29.7516   
  256.494, 0         , 0         , 0         , 0         , 3         , 0.870363  , -220      , 0         , 0         , 29.7272   , 99.2188   , 88.6567   , 91.6667   , 80.0001   , 3160      , 1060      , 1066.33   , 964.922   , 1038.2    , 832.813   , 1385.08   , 1298.98   , 5.62501   , 6.25002   , 6.25002   , 6.25002   , 87.5859   , 108.75    , 140.414   , 94.6641   , 505       , 12.75     , 12.75     , 5.17334   , 83.25     , 70.7891   , 1.24432   , 0.973603  , 22.7451   , 76.6185   , 21.75     , 27.9968   , 33.3954   , 29.7272   , 27.9968   , 29.7272   , 29.7272   
  256.544, 0         , 0         , 0         , 0         , 3         , 0.86963   , -220      , 0         , 0         , 29.6051   , 99.2188   , 88.6079   , 91.6112   , 82.1667   , 3160      , 1060      , 1068.98   , 967.656   , 1040.31   , 832.813   , 1386.88   , 1300.7    , 5.62501   , 6.25002   , 6.25002   , 6.25002   , 87.4688   , 108       , 143.555   , 94.4766   , 505       , 12.75     , 12.75     , 5.20001   , 83.25     , 71.2422   , 1.24848   , 0.973145  , 22.7451   , 76.6185   , 21.75     , 27.8412   , 33.2794   , 29.6051   , 27.8412   , 29.6051   , 29.6051   
  256.594, 0         , 0         , 0         , 0         , 3         , 0.86963   , -240      , 0         , 0         , 29.4312   , 99.2188   , 88.5865   , 91.7223   , 83.389    , 3160      , 1060      , 1062.5    , 981.719   , 1033.98   , 834.063   , 1385.94   , 1299.84   , 5.62501   , 6.56252   , 6.09377   , 6.09377   , 88.8516   , 108       , 143.695   , 93.8906   , 505       , 12.75     , 12.75     , 5.25601   , 83.25     , 71.5547   , 1.23962   , 0.973145  , 22.7451   , 76.6185   , 21.75     , 28.1723   , 33.0887   , 29.4312   , 28.1708   , 29.4312   , 29.4312   
  256.644, 0         , 0         , 0         , 0         , 3         , 0.869142  , -240      , 0         , 0         , 29.3213   , 99.2188   , 88.5407   , 91.9167   , 83.5278   , 3200      , 1060      , 1063.13   , 986.094   , 1034.22   , 834.063   , 1390.47   , 1304.06   , 5.62501   , 6.56252   , 6.09377   , 6.09377   , 89.1563   , 108       , 146.227   , 93.7969   , 510       , 12.75     , 12.75     , 5.25334   , 83.25     , 71.9219   , 1.24048   , 0.97281   , 22.7451   , 76.6185   , 21.75     , 28.1555   , 32.9804   , 29.3213   , 28.1555   , 29.3213   , 29.3213   
  256.694, 0         , 0         , 0         , 0         , 3         , 0.869142  , -240      , 0         , 0         , 29.3152   , 99.2188   , 88.5285   , 92.1945   , 82.4723   , 3200      , 1040      , 1057.34   , 980.313   , 1028.59   , 832.813   , 1390.31   , 1303.98   , 5.78126   , 6.71877   , 5.93752   , 6.56252   , 88.6172   , 108       , 145.992   , 93.2578   , 510       , 12.75     , 12.75     , 5.21601   , 83.25     , 72.3125   , 1.23431   , 0.97281   , 22.7451   , 76.6185   , 21.75     , 28.1952   , 32.9804   , 29.3152   , 28.1952   , 29.3152   , 29.3152   
  256.744, 0         , 0         , 0         , 0         , 3         , 0.868898  , -240      , 0         , 0         , 29.3061   , 99.2188   , 88.7757   , 91.4445   , 84.4445   , 3240      , 1060      , 1065.63   , 983.047   , 1036.33   , 832.813   , 1396.41   , 1309.61   , 5.78126   , 6.71877   , 5.93752   , 6.56252   , 88.4766   , 108       , 148.43    , 93.5859   , 510       , 12.75     , 12.75     , 5.21334   , 83.25     , 72.6563   , 1.24561   , 0.972504  , 22.7451   , 76.9786   , 22.5      , 27.945    , 32.8797   , 29.3061   , 27.945    , 29.3061   , 29.3061   
  256.794, 0         , 0         , 0         , 0         , 3         , 0.86841   , -240      , 0         , 0         , 29.6387   , 99.2188   , 89.9293   , 92.0279   , 85.2223   , 3240      , 1080      , 1081.88   , 993.203   , 1052.11   , 832.813   , 1396.72   , 1309.92   , 6.25002   , 6.25002   , 6.09377   , 6.56252   , 89.4609   , 107.25    , 148.992   , 95.1094   , 510       , 12.75     , 12.75     , 5.27467   , 83.25     , 73.1016   , 1.25696   , 0.972443  , 22.7451   , 78.4175   , 21.75     , 28.2685   , 32.8415   , 29.6387   , 28.2685   , 29.6387   , 29.6387   
  256.844, 0         , 0         , 0         , 0         , 3         , 0.86841   , -240      , 0         , 0         , 29.5044   , 99.2188   , 90.1978   , 91.8056   , 85.639    , 3240      , 1060      , 1072.97   , 998.828   , 1043.2    , 832.813   , 1395.39   , 1308.67   , 6.25002   , 6.25002   , 6.09377   , 6.56252   , 89.8828   , 107.25    , 150.703   , 94.1484   , 510       , 12.75     , 12.75     , 5.33334   , 83.25     , 73.4297   , 1.25153   , 0.97223   , 22.7451   , 78.7776   , 21.75     , 28.5004   , 32.5989   , 29.5044   , 28.5004   , 29.5044   , 29.5044   
  256.894, 0         , 0         , 0         , 0         , 3         , 0.86841   , -240      , 0         , 0         , 29.4403   , 99.2188   , 90.1673   , 96.2501   , 86.9723   , 3280      , 1060      , 1074.77   , 1001.17   , 1044.84   , 832.813   , 1400.78   , 1313.75   , 6.56252   , 6.56252   , 6.25002   , 6.87502   , 89.9531   , 107.25    , 151.805   , 94.125    , 515       , 12.75     , 12.75     , 5.30401   , 83.25     , 73.8438   , 1.25287   , 0.972108  , 23.5294   , 78.7776   , 21.75     , 28.4653   , 32.5379   , 29.4403   , 28.4638   , 29.4403   , 29.4403   
  256.944, 0         , 0         , 0         , 0         , 3         , 0.868165  , -240      , 0         , 0         , 29.4037   , 99.2188   , 90.1551   , 94.5834   , 88.9723   , 3280      , 1060      , 1073.83   , 1011.8    , 1043.75   , 832.813   , 1398.83   , 1311.95   , 6.56252   , 6.56252   , 6.25002   , 6.87502   , 91.0313   , 107.25    , 152.25    , 94.1016   , 515       , 12.75     , 12.75     , 5.36801   , 83.25     , 74.125    , 1.25183   , 0.971955  , 23.1373   , 78.7776   , 22.5      , 28.6148   , 32.4997   , 29.4037   , 28.6133   , 29.4037   , 29.4037   
  256.994, 0         , 0         , 0         , 0         , 3         , 0.868165  , -240      , 0         , 0         , 29.3274   , 99.2188   , 90.1002   , 94.639    , 88.5001   , 3320      , 1060      , 1076.56   , 1008.2    , 1046.02   , 834.063   , 1405.55   , 1318.2    , 6.71877   , 6.87502   , 6.40627   , 7.03127   , 90.6094   , 107.25    , 154.289   , 94.2188   , 515       , 12.75     , 12.75     , 5.28534   , 83.25     , 74.5859   , 1.2544    , 0.971619  , 23.1373   , 78.7776   , 22.5      , 28.5187   , 32.4372   , 29.3274   , 28.5187   , 29.3274   , 29.3274   
  257.044, 0         , 0         , 0         , 0         , 3         , 0.868165  , -240      , 0         , 0         , 29.2481   , 99.2188   , 90.088    , 94.389    , 88.5001   , 3320      , 1060      , 1076.41   , 1011.95   , 1045.86   , 834.063   , 1405.86   , 1318.52   , 6.71877   , 6.87502   , 6.40627   , 7.03127   , 90.75     , 106.5     , 155.25    , 93.9844   , 520       , 12.75     , 12.75     , 5.30667   , 83.25     , 74.875    , 1.25403   , 0.971558  , 23.1373   , 78.7776   , 22.5      , 28.5355   , 32.3532   , 29.2481   , 28.534    , 29.2481   , 29.2481   
  257.094, 0         , 0         , 0         , 0         , 3         , 0.868165  , -260      , 0         , 0         , 29.0436   , 99.2188   , 90.0513   , 94.0001   , 90.6667   , 3320      , 1060      , 1072.5    , 1026.25   , 1041.72   , 832.813   , 1410.39   , 1322.73   , 7.18752   , 6.71877   , 6.56252   , 7.50002   , 91.9688   , 106.5     , 157.242   , 93.4453   , 520       , 12.75     , 12.75     , 5.37067   , 83.25     , 75.3359   , 1.25018   , 0.971284  , 23.1373   , 78.7776   , 22.5      , 28.6896   , 32.1366   , 29.0436   , 28.6896   , 29.0436   , 29.0436   
  257.144, 0         , 0         , 0         , 0         , 3         , 0.867921  , -260      , 0         , 0         , 28.9978   , 99.2188   , 90.0513   , 94.139    , 90.7223   , 3320      , 1060      , 1069.22   , 1029.22   , 1038.52   , 832.813   , 1414.38   , 1326.48   , 7.18752   , 6.71877   , 6.56252   , 7.50002   , 92.3203   , 106.5     , 157.477   , 93.2344   , 520       , 12.75     , 12.75     , 5.37067   , 83.25     , 75.6016   , 1.24957   , 0.971284  , 23.1373   , 78.7776   , 22.5      , 28.7934   , 32.0908   , 28.9978   , 28.7934   , 28.9978   , 28.9978   
  257.194, 0         , 0         , 0         , 0         , 3         , 0.867921  , -260      , 0         , 0         , 28.952    , 99.2188   , 90.0086   , 94.639    , 88.3056   , 3360      , 1060      , 1073.59   , 1015.31   , 1042.58   , 832.813   , 1416.64   , 1328.59   , 7.34377   , 6.87502   , 6.71877   , 7.81252   , 90.75     , 105.75    , 158.977   , 93.3516   , 520       , 12.75     , 12.75     , 5.25867   , 83.25     , 76.0625   , 1.25092   , 0.97107   , 23.1373   , 78.7776   , 22.5      , 28.4683   , 32.0526   , 28.952    , 28.4668   , 28.952    , 28.952    
  257.244, 0         , 0         , 0         , 0         , 3         , 0.867677  , -260      , 0         , 0         , 28.7354   , 99.2188   , 89.9872   , 93.5556   , 90.6667   , 3360      , 1060      , 1068.2    , 1024.14   , 1037.19   , 832.813   , 1418.98   , 1330.86   , 7.34377   , 6.87502   , 6.71877   , 7.81252   , 91.3359   , 105.75    , 160.406   , 92.5781   , 520       , 12.75     , 12.75     , 5.32534   , 83.25     , 76.2813   , 1.24414   , 0.970948  , 22.7451   , 78.7776   , 22.5      , 28.4653   , 31.8207   , 28.7354   , 28.4638   , 28.7354   , 28.7354   
  257.294, 0         , 0         , 0         , 0         , 3         , 0.867677  , -260      , 0         , 0         , 28.6713   , 99.2188   , 89.9689   , 95.1945   , 89.639    , 3400      , 1060      , 1069.92   , 1014.84   , 1038.75   , 832.813   , 1422.19   , 1333.83   , 7.50002   , 7.03127   , 7.03127   , 7.65627   , 90.2578   , 105.75    , 161.18    , 92.5313   , 530       , 12.75     , 12.75     , 5.25067   , 83.25     , 76.7109   , 1.24548   , 0.970795  , 22.7451   , 78.7776   , 23.25     , 28.2105   , 31.7536   , 28.6713   , 28.2105   , 28.6713   , 28.6713   
