
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 50 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  18.11.2017 12:30:49.911

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     
   24.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 800       , 820       , 830.391   , 460.547   , 296.25    , 830.313   , 848.516   , 1.01563   , 1.875     , 0.976565  , 1.52344   , 30.4922   , 147.117   , 147.117   , 16.8047   , 130       , 42        , 42        , 2.22134   , 63        , 0         , 0         , 0         , -15       
   24.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 800       , 820       , 830.391   , 460.313   , 296.641   , 830.313   , 848.516   , 1.01563   , 1.875     , 0.976565  , 1.52344   , 30.4922   , 147.117   , 147.117   , 16.875    , 130       , 42        , 42        , 2.22667   , 63        , 0         , 0         , 0         , -15       
   24.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 760       , 820       , 830.391   , 462.578   , 298.359   , 831.563   , 848.516   , 0.976565  , 1.875     , 0.976565  , 1.5625    , 30.6797   , 147.117   , 147.117   , 16.9922   , 130       , 42        , 42        , 2.26934   , 63        , 0         , 0         , 0         , -15       
   24.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 760       , 820       , 830.391   , 463.047   , 300.469   , 831.563   , 848.516   , 0.976565  , 1.875     , 0.976565  , 1.5625    , 30.7031   , 147.117   , 147.117   , 17.1094   , 130       , 42        , 42        , 2.27467   , 63        , 0         , 0         , 0         , -14.25    
   24.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 800       , 820       , 830.391   , 463.359   , 299.297   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.937502  , 1.60157   , 30.6563   , 147.117   , 147.117   , 16.9688   , 130       , 42        , 42        , 2.26934   , 63        , 0         , 0         , 0         , -15       
   24.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 760       , 820       , 830.391   , 463.047   , 299.375   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.937502  , 1.60157   , 30.6328   , 147.117   , 147.117   , 17.0156   , 130       , 42        , 42        , 2.22934   , 63        , 0         , 0         , 0         , -14.25    
   24.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 800       , 820       , 830.391   , 461.641   , 299.141   , 830.313   , 848.516   , 0.976565  , 1.875     , 0.976565  , 1.64063   , 30.5156   , 147.117   , 147.117   , 16.9688   , 130       , 42        , 42        , 2.22934   , 63        , 0         , 0         , 0         , -15       
   24.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 760       , 820       , 830.391   , 465       , 298.984   , 830.313   , 848.516   , 0.976565  , 1.875     , 0.976565  , 1.64063   , 30.7969   , 147.117   , 147.117   , 16.9922   , 130       , 42        , 42        , 2.29334   , 63        , 0         , 0         , 0         , -15       
   25.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 760       , 820       , 830.391   , 462.578   , 299.453   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.976565  , 1.64063   , 30.6094   , 147.117   , 147.117   , 16.9922   , 130       , 42        , 42        , 2.224     , 63        , 0         , 0         , 0         , -15       
   25.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.58334   , 800       , 820       , 830.391   , 457.656   , 298.828   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.976565  , 1.64063   , 30.1875   , 147.117   , 147.117   , 17.0391   , 130       , 42        , 42        , 2.20267   , 63        , 0         , 0         , 0         , -15       
   25.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 800       , 820       , 830.391   , 453.828   , 298.359   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.937502  , 1.64063   , 29.9297   , 147.117   , 147.117   , 16.9688   , 130       , 42        , 42        , 2.2       , 63        , 0         , 0         , 0         , -14.25    
   25.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 800       , 820       , 830.391   , 457.813   , 299.922   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.937502  , 1.64063   , 30.2578   , 147.117   , 147.117   , 17.0859   , 130       , 42        , 42        , 2.24      , 63        , 0         , 0         , 0         , -12.75    
   25.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 760       , 820       , 830.391   , 458.906   , 299.844   , 830.313   , 848.516   , 1.01563   , 2.03126   , 0.89844   , 1.60157   , 30.2813   , 147.117   , 147.117   , 17.0156   , 130       , 42        , 42        , 2.21867   , 63.75     , 0         , 0         , 0         , -13.5     
   25.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 800       , 820       , 830.391   , 460.156   , 300.234   , 830.313   , 848.516   , 1.01563   , 2.03126   , 0.89844   , 1.60157   , 30.4453   , 147.117   , 147.117   , 17.1094   , 130       , 42        , 42        , 2.23467   , 63.75     , 0         , 0         , 0         , -13.5     
   25.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 760       , 820       , 830.391   , 460.547   , 300.547   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.60157   , 30.4688   , 147.117   , 147.117   , 17.0859   , 130       , 42        , 42        , 2.19734   , 63.75     , 0         , 0         , 0         , -13.5     
   25.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 760       , 820       , 830.391   , 458.359   , 301.719   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.60157   , 30.2578   , 147.117   , 147.117   , 17.1797   , 130       , 42        , 42        , 2.216     , 63.75     , 0         , 0         , 0         , -13.5     
   25.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 800       , 820       , 830.391   , 457.344   , 299.609   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.5625    , 30.1406   , 147.117   , 147.117   , 16.9922   , 130       , 42        , 42        , 2.20534   , 63.75     , 0         , 0         , 0         , -13.5     
   25.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 760       , 820       , 830.391   , 457.734   , 301.328   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.5625    , 30.1875   , 147.117   , 147.117   , 17.1328   , 130       , 42        , 42        , 2.19734   , 63.75     , 0         , 0         , 0         , -12.75    
   25.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 760       , 820       , 830.391   , 458.594   , 301.25    , 831.563   , 848.516   , 1.01563   , 2.03126   , 0.937502  , 1.52344   , 30.2109   , 147.117   , 147.117   , 17.0859   , 130       , 42        , 42        , 2.192     , 63.75     , 0         , 0         , 0         , -14.25    
   25.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 760       , 820       , 830.469   , 458.203   , 300.547   , 831.563   , 848.516   , 1.01563   , 2.03126   , 0.937502  , 1.52344   , 30.1875   , 147.117   , 147.117   , 17.1094   , 130       , 42        , 42        , 2.192     , 63.75     , 0         , 0         , 0         , -13.5     
   25.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 760       , 820       , 830.469   , 456.719   , 300.625   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.937502  , 1.52344   , 30.1172   , 147.117   , 147.117   , 17.1094   , 130       , 42        , 42        , 2.208     , 63.75     , 0         , 0         , 0         , -13.5     
   25.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 800       , 820       , 830.469   , 454.531   , 300.859   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.937502  , 1.52344   , 29.9297   , 147.117   , 147.117   , 17.1797   , 130       , 42        , 42        , 2.21867   , 63.75     , 0         , 0         , 0         , -13.5     
   25.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 800       , 820       , 830.469   , 454.844   , 299.688   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.937502  , 1.52344   , 30        , 147.117   , 147.117   , 17.0625   , 130       , 42        , 42        , 2.22934   , 63.75     , 0         , 0         , 0         , -13.5     
   25.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 800       , 820       , 830.469   , 459.063   , 300       , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.976565  , 1.5625    , 30.3516   , 147.117   , 147.117   , 17.0859   , 130       , 42        , 42        , 2.30134   , 63.75     , 0         , 0         , 0         , -13.5     
   25.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 800       , 820       , 830.469   , 459.922   , 297.969   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.976565  , 1.5625    , 30.4219   , 147.117   , 147.117   , 16.9922   , 130       , 42        , 42        , 2.248     , 63.75     , 0         , 0         , 0         , -15       
   25.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 800       , 820       , 830.391   , 458.438   , 295.156   , 830.313   , 848.516   , 1.01563   , 1.95313   , 1.01563   , 1.52344   , 30.3516   , 147.117   , 147.117   , 16.8047   , 130       , 42        , 42        , 2.22667   , 63.75     , 0         , 0         , 0         , -15       
   25.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 800       , 820       , 830.391   , 456.094   , 296.172   , 830.313   , 848.516   , 1.01563   , 1.95313   , 1.01563   , 1.52344   , 30.1875   , 147.117   , 147.117   , 16.875    , 130       , 42        , 42        , 2.21067   , 63.75     , 0         , 0         , 0         , -15       
   25.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 800       , 820       , 830.391   , 453.203   , 296.016   , 830.313   , 848.516   , 1.05469   , 1.875     , 1.01563   , 1.52344   , 29.9531   , 147.117   , 147.117   , 16.8281   , 130       , 42        , 42        , 2.21067   , 63.75     , 0         , 0         , 0         , -15       
   26.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 800       , 820       , 830.391   , 450.781   , 297.656   , 830.313   , 848.516   , 1.05469   , 1.875     , 1.01563   , 1.52344   , 29.7188   , 147.117   , 147.117   , 16.9219   , 130       , 42        , 42        , 2.19734   , 63.75     , 0         , 0         , 0         , -14.25    
   26.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 800       , 820       , 830.391   , 448.984   , 298.047   , 830.313   , 848.516   , 1.05469   , 1.875     , 1.05469   , 1.5625    , 29.5313   , 147.117   , 147.117   , 16.9219   , 130       , 42        , 42        , 2.15467   , 63.75     , 0         , 0         , 0         , -13.5     
   26.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 800       , 820       , 830.391   , 448.125   , 298.984   , 830.313   , 847.422   , 1.05469   , 1.875     , 1.05469   , 1.5625    , 29.4375   , 147.117   , 147.117   , 17.0156   , 130       , 42        , 42        , 2.17334   , 63.75     , 0         , 0         , 0         , -13.5     
   26.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 760       , 820       , 830.391   , 447.422   , 298.906   , 830.313   , 848.516   , 1.09375   , 1.875     , 1.09375   , 1.52344   , 29.3906   , 147.117   , 147.117   , 16.9688   , 130       , 42        , 42        , 2.18934   , 63.75     , 0         , 0         , 0         , -12.75    
   26.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.391   , 451.563   , 300.625   , 830.313   , 848.516   , 1.09375   , 1.875     , 1.09375   , 1.52344   , 29.6953   , 147.117   , 147.117   , 17.0391   , 130       , 42        , 42        , 2.23467   , 63.75     , 0         , 0         , 0         , -12       
   26.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 760       , 820       , 830.391   , 455.156   , 299.453   , 829.063   , 848.516   , 1.13282   , 1.79688   , 1.09375   , 1.52344   , 29.9297   , 147.117   , 147.117   , 17.0156   , 130       , 42        , 42        , 2.24267   , 63.75     , 0         , 0         , 0         , -12.75    
   26.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 760       , 820       , 830.391   , 459.297   , 300.547   , 829.063   , 848.516   , 1.13282   , 1.79688   , 1.09375   , 1.52344   , 30.3516   , 147.117   , 147.117   , 17.1094   , 130       , 42        , 42        , 2.28534   , 63.75     , 0         , 0         , 0         , -14.25    
   26.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 760       , 820       , 830.391   , 456.406   , 299.609   , 830.313   , 848.516   , 1.13282   , 1.79688   , 1.13282   , 1.52344   , 30.0938   , 147.117   , 147.117   , 17.0156   , 130       , 42        , 42        , 2.22134   , 63.75     , 0         , 0         , 0         , -13.5     
   26.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 800       , 820       , 830.391   , 454.531   , 299.609   , 830.313   , 848.516   , 1.13282   , 1.79688   , 1.13282   , 1.52344   , 29.9297   , 147.117   , 147.117   , 17.0859   , 130       , 42        , 42        , 2.224     , 63.75     , 0         , 0         , 0         , -13.5     
   26.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 800       , 820       , 830.391   , 453.281   , 294.688   , 830.313   , 848.516   , 1.09375   , 1.71875   , 1.09375   , 1.5625    , 29.8828   , 147.117   , 147.117   , 16.7578   , 130       , 42        , 42        , 2.216     , 63.75     , 0         , 0         , 0         , -14.25    
   26.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 760       , 820       , 830.391   , 453.203   , 300.156   , 830.313   , 848.516   , 1.09375   , 1.71875   , 1.09375   , 1.5625    , 29.9531   , 147.117   , 147.117   , 17.0156   , 130       , 42        , 42        , 2.224     , 63.75     , 0         , 0         , 0         , -13.5     
   26.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 760       , 820       , 830.391   , 455.156   , 299.063   , 830.313   , 848.516   , 1.05469   , 1.71875   , 1.09375   , 1.5625    , 29.9531   , 147.117   , 147.117   , 16.9922   , 130       , 42        , 42        , 2.216     , 63.75     , 0         , 0         , 0         , -13.5     
   26.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 800       , 820       , 830.391   , 456.328   , 299.297   , 830.313   , 848.516   , 1.05469   , 1.71875   , 1.09375   , 1.5625    , 30.0938   , 147.117   , 147.117   , 17.0391   , 130       , 42        , 42        , 2.23734   , 63.75     , 0         , 0         , 0         , -14.25    
   26.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 760       , 820       , 830.391   , 455.156   , 301.641   , 830.313   , 848.516   , 1.05469   , 1.71875   , 1.05469   , 1.52344   , 30.0234   , 147.117   , 147.117   , 17.1328   , 130       , 42        , 42        , 2.23734   , 63.75     , 0         , 0         , 0         , -12.75    
   26.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 760       , 820       , 830.391   , 456.328   , 301.484   , 830.313   , 848.516   , 1.05469   , 1.71875   , 1.05469   , 1.52344   , 30.0469   , 147.117   , 147.117   , 17.2031   , 130       , 42        , 42        , 2.24      , 63.75     , 0         , 0         , 0         , -14.25    
   26.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 760       , 820       , 830.391   , 454.766   , 299.688   , 830.313   , 848.516   , 1.01563   , 1.79688   , 1.09375   , 1.48438   , 29.9766   , 147.117   , 147.117   , 17.0391   , 130       , 42        , 42        , 2.23467   , 63.75     , 0         , 0         , 0         , -13.5     
   26.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 800       , 820       , 830.391   , 454.531   , 298.203   , 830.313   , 848.516   , 1.01563   , 1.79688   , 1.09375   , 1.48438   , 29.9531   , 147.117   , 147.117   , 16.9922   , 130       , 42        , 42        , 2.23467   , 63.75     , 0         , 0         , 0         , -14.25    
   26.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.75001   , 800       , 820       , 830.391   , 452.5     , 295.156   , 831.563   , 848.516   , 1.05469   , 1.875     , 1.09375   , 1.48438   , 29.8359   , 147.117   , 147.117   , 16.7813   , 130       , 42        , 42        , 2.22134   , 63.75     , 0         , 0         , 0         , -15       
   26.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 800       , 820       , 830.391   , 451.719   , 295.703   , 831.563   , 848.516   , 1.05469   , 1.875     , 1.09375   , 1.48438   , 29.8125   , 147.117   , 147.117   , 16.8047   , 130       , 42        , 42        , 2.22934   , 63.75     , 0         , 0         , 0         , -14.25    
   26.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.30556   , 800       , 820       , 830.391   , 455.391   , 295.078   , 830.313   , 848.516   , 1.05469   , 1.875     , 1.05469   , 1.52344   , 30.0938   , 147.117   , 147.117   , 16.7578   , 130       , 42        , 42        , 2.30667   , 63.75     , 0         , 0         , 0         , -15       
   27.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 800       , 820       , 830.391   , 457.188   , 296.563   , 830.313   , 848.516   , 1.05469   , 1.875     , 1.05469   , 1.52344   , 30.2578   , 147.117   , 147.117   , 16.8516   , 130       , 42        , 42        , 2.30934   , 63.75     , 0         , 0         , 0         , -15       
   27.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 800       , 820       , 830.391   , 458.125   , 295.313   , 830.313   , 848.516   , 1.01563   , 1.95313   , 1.01563   , 1.5625    , 30.3047   , 147.117   , 147.117   , 16.7578   , 130       , 42        , 42        , 2.29867   , 63.75     , 0         , 0         , 0         , -15       
   27.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 800       , 820       , 830.391   , 458.125   , 295.703   , 830.313   , 848.516   , 1.01563   , 1.95313   , 1.01563   , 1.5625    , 30.3047   , 147.117   , 147.117   , 16.8047   , 130       , 42        , 42        , 2.28534   , 63.75     , 0         , 0         , 0         , -15       
   27.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 800       , 820       , 830.391   , 457.578   , 293.828   , 830.313   , 848.516   , 0.976565  , 2.03126   , 1.01563   , 1.5625    , 30.2813   , 147.117   , 147.117   , 16.6641   , 130       , 41.25     , 41.25     , 2.28534   , 63.75     , 0         , 0         , 0         , -15       
   27.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 800       , 820       , 830.391   , 457.656   , 294.219   , 830.313   , 848.516   , 0.976565  , 2.03126   , 1.01563   , 1.5625    , 30.3047   , 147.117   , 147.117   , 16.7109   , 130       , 41.25     , 41.25     , 2.30667   , 63.75     , 0         , 0         , 0         , -15       
   27.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 800       , 820       , 830.391   , 457.656   , 293.75    , 831.563   , 848.516   , 0.976565  , 2.03126   , 0.976565  , 1.5625    , 30.2813   , 147.117   , 147.117   , 16.6406   , 130       , 41.25     , 41.25     , 2.27467   , 63.75     , 0         , 0         , 0         , -15       
   27.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 800       , 820       , 830.391   , 458.906   , 293.125   , 831.563   , 848.516   , 0.976565  , 2.03126   , 0.976565  , 1.5625    , 30.3984   , 147.117   , 147.117   , 16.5938   , 130       , 41.25     , 41.25     , 2.29067   , 63.75     , 0         , 0         , 0         , -15       
   27.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 800       , 820       , 830.391   , 455.938   , 292.891   , 830.313   , 848.516   , 1.01563   , 1.95313   , 0.976565  , 1.60157   , 30.1406   , 147.117   , 147.117   , 16.5703   , 130       , 41.25     , 41.25     , 2.22934   , 63.75     , 0         , 0         , 0         , -15       
   27.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 800       , 820       , 830.391   , 455.938   , 293.672   , 830.313   , 848.516   , 1.01563   , 1.95313   , 0.976565  , 1.60157   , 30.1406   , 147.117   , 147.117   , 16.6406   , 130       , 41.25     , 41.25     , 2.24      , 63.75     , 0         , 0         , 0         , -15       
   27.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 800       , 820       , 830.391   , 455.781   , 293.984   , 830.313   , 848.516   , 1.05469   , 1.95313   , 0.976565  , 1.60157   , 30.0938   , 147.117   , 147.117   , 16.6172   , 130       , 41.25     , 41.25     , 2.232     , 63.75     , 0         , 0         , 0         , -15       
   27.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 800       , 820       , 830.391   , 453.594   , 291.797   , 830.313   , 848.281   , 1.05469   , 1.95313   , 0.976565  , 1.60157   , 29.9766   , 147.117   , 147.117   , 16.5234   , 130       , 41.25     , 41.25     , 2.22667   , 63.75     , 0         , 0         , 0         , -15       
   27.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 800       , 820       , 830.391   , 455.547   , 293.203   , 830.313   , 848.516   , 1.05469   , 1.95313   , 1.01563   , 1.5625    , 30.1172   , 147.117   , 147.117   , 16.5938   , 130       , 41.25     , 42        , 2.272     , 63.75     , 0         , 0         , 0         , -15       
   27.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 800       , 820       , 830.391   , 454.375   , 291.797   , 830.313   , 848.516   , 1.05469   , 1.95313   , 1.01563   , 1.5625    , 30        , 147.117   , 147.117   , 16.4531   , 130       , 41.25     , 42        , 2.224     , 63.75     , 0         , 0         , 0         , -15       
   27.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 800       , 820       , 830.391   , 454.063   , 291.641   , 830.313   , 848.516   , 1.01563   , 1.875     , 1.05469   , 1.52344   , 30        , 147.117   , 147.117   , 16.4766   , 130       , 42        , 42        , 2.22667   , 63.75     , 0         , 0         , 0         , -15       
   27.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 800       , 820       , 830.391   , 456.25    , 290.391   , 830.313   , 848.516   , 1.01563   , 1.875     , 1.05469   , 1.52344   , 30.1875   , 147.117   , 147.117   , 16.3828   , 130       , 42        , 42        , 2.28267   , 63.75     , 0         , 0         , 0         , -15       
   27.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 800       , 820       , 830.391   , 459.688   , 291.797   , 830.313   , 848.516   , 1.05469   , 1.95313   , 1.05469   , 1.52344   , 30.4688   , 147.117   , 147.117   , 16.5      , 130       , 42        , 42        , 2.29334   , 63.75     , 0         , 0         , 0         , -15       
   27.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 800       , 820       , 830.391   , 458.047   , 291.016   , 830.313   , 848.516   , 1.05469   , 1.95313   , 1.05469   , 1.52344   , 30.3047   , 147.117   , 147.117   , 16.4063   , 130       , 42        , 42        , 2.22934   , 63.75     , 0         , 0         , 0         , -15       
   27.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 800       , 820       , 830.391   , 459.453   , 291.953   , 830.313   , 848.516   , 1.05469   , 1.95313   , 1.01563   , 1.5625    , 30.4219   , 147.117   , 147.117   , 16.4766   , 130       , 41.25     , 41.25     , 2.264     , 63.75     , 0         , 0         , 0         , -15       
   27.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 760       , 820       , 830.391   , 458.203   , 291.797   , 830.313   , 848.516   , 1.05469   , 1.95313   , 1.01563   , 1.5625    , 30.3047   , 147.117   , 147.117   , 16.4531   , 130       , 41.25     , 41.25     , 2.21867   , 63.75     , 0         , 0         , 0         , -15       
   27.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 760       , 820       , 830.391   , 456.328   , 293.75    , 830.313   , 848.516   , 1.01563   , 2.03126   , 0.976565  , 1.60157   , 30.0938   , 147.117   , 147.117   , 16.5938   , 130       , 41.25     , 41.25     , 2.232     , 63.75     , 0         , 0         , 0         , -14.25    
   28.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 760       , 820       , 830.391   , 456.875   , 294.453   , 830.313   , 848.516   , 1.01563   , 2.03126   , 0.976565  , 1.60157   , 30.1406   , 147.117   , 147.117   , 16.5938   , 130       , 41.25     , 41.25     , 2.27467   , 63.75     , 0         , 0         , 0         , -14.25    
   28.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 760       , 820       , 830.391   , 457.188   , 296.328   , 830.313   , 848.516   , 1.05469   , 1.95313   , 0.976565  , 1.60157   , 30.1406   , 147.117   , 147.117   , 16.7344   , 130       , 41.25     , 41.25     , 2.232     , 63.75     , 0         , 0         , 0         , -15       
   28.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 760       , 820       , 830.391   , 455.625   , 294.844   , 830.313   , 848.516   , 1.05469   , 1.95313   , 0.976565  , 1.60157   , 30.0234   , 147.117   , 147.117   , 16.6172   , 130       , 41.25     , 41.25     , 2.224     , 63.75     , 0         , 0         , 0         , -14.25    
   28.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 760       , 820       , 830.391   , 453.125   , 296.016   , 830.313   , 848.359   , 1.05469   , 1.95313   , 0.937502  , 1.5625    , 29.8125   , 147.117   , 147.117   , 16.7109   , 130       , 41.25     , 41.25     , 2.20534   , 63.75     , 0         , 0         , 0         , -13.5     
   28.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 760       , 820       , 830.391   , 452.109   , 294.141   , 830.313   , 848.516   , 1.05469   , 1.95313   , 0.937502  , 1.5625    , 29.7422   , 147.117   , 147.117   , 16.5703   , 130       , 41.25     , 41.25     , 2.216     , 63.75     , 0         , 0         , 0         , -14.25    
   28.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 800       , 820       , 830.391   , 453.75    , 294.219   , 830.313   , 848.516   , 1.01563   , 2.03126   , 0.976565  , 1.60157   , 29.8828   , 147.117   , 147.117   , 16.5938   , 130       , 41.25     , 41.25     , 2.2       , 63.75     , 0         , 0         , 0         , -14.25    
   28.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 760       , 820       , 830.391   , 454.609   , 296.875   , 830.313   , 848.516   , 1.01563   , 2.03126   , 0.976565  , 1.60157   , 29.9766   , 147.117   , 147.117   , 16.8281   , 130       , 41.25     , 41.25     , 2.24      , 63.75     , 0         , 0         , 0         , -12.75    
   28.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 760       , 820       , 830.391   , 457.578   , 299.141   , 830.313   , 848.516   , 1.05469   , 2.10938   , 0.976565  , 1.60157   , 30.1172   , 147.117   , 147.117   , 16.875    , 130       , 41.25     , 41.25     , 2.25334   , 63.75     , 0         , 0         , 0         , -14.25    
   28.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 760       , 820       , 830.391   , 456.641   , 296.094   , 830.313   , 848.516   , 1.05469   , 2.10938   , 0.976565  , 1.60157   , 30.1641   , 147.117   , 147.117   , 16.7344   , 130       , 41.25     , 41.25     , 2.232     , 63.75     , 0         , 0         , 0         , -14.25    
