TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
  256.501, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.1667   , 2400      , 820       , 832.422   , 238.672   , 181.016   , 831.563   , 863.516   , 1.71875   , 2.18751   , 1.48438   , 2.34376   , 15.5391   , 96.8203   , 98.3672   , 10.875    , 505       , 20.25     , 20.25     , 1.54667   , 86.25     , 71.125    , 1.96079   , 0         , -5.25     , 8.7555    , 51.2802   , 0         
  256.551, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.1945   , 2400      , 820       , 832.422   , 241.875   , 181.094   , 831.563   , 861.484   , 1.71875   , 2.18751   , 1.48438   , 2.34376   , 15.7734   , 96.9844   , 98.5313   , 10.875    , 505       , 20.25     , 20.25     , 1.568     , 86.25     , 70.9609   , 1.96079   , 0         , -5.25     , 8.8913    , 51.0941   , 0         
  256.601, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.1667   , 2400      , 820       , 832.344   , 242.656   , 181.172   , 831.563   , 861.953   , 1.71875   , 2.34376   , 1.5625    , 2.26563   , 15.8438   , 96.6797   , 98.2266   , 10.875    , 505       , 20.25     , 20.25     , 1.57067   , 86.25     , 70.875    , 1.96079   , 0         , -5.25     , 8.9264    , 51.175    , 0         
  256.651, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 10.75     , 2400      , 820       , 832.344   , 242.813   , 181.094   , 831.563   , 861.719   , 1.71875   , 2.34376   , 1.5625    , 2.26563   , 15.8672   , 96.8906   , 98.4375   , 10.875    , 505       , 20.25     , 20.25     , 1.55734   , 86.25     , 70.7266   , 1.96079   , 0         , -5.25     , 8.9676    , 50.9888   , 0         
  256.701, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.25     , 2400      , 820       , 832.344   , 243.672   , 181.172   , 832.813   , 861.406   , 1.875     , 2.18751   , 1.64063   , 2.18751   , 15.9141   , 96.5859   , 98.1328   , 10.875    , 505       , 20.25     , 20.25     , 1.57067   , 86.25     , 70.6484   , 1.96079   , 0         , -5.25     , 8.98133   , 51.12     , 0         
  256.751, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.03083   , 0         , 10.9722   , 2400      , 820       , 832.344   , 241.406   , 181.172   , 832.813   , 861.406   , 1.875     , 2.18751   , 1.64063   , 2.18751   , 15.75     , 96.7969   , 98.3438   , 10.875    , 500       , 20.25     , 20.25     , 1.55467   , 86.25     , 70.5156   , 1.96079   , 0         , -5.25     , 8.88825   , 50.9339   , 0         
  256.801, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6945   , 2360      , 820       , 832.422   , 241.641   , 181.25    , 832.813   , 861.406   , 1.79688   , 2.34376   , 1.64063   , 2.18751   , 15.75     , 96.4922   , 98.0391   , 10.875    , 500       , 20.25     , 20.25     , 1.544     , 86.25     , 70.4609   , 1.96079   , 0         , -5.25     , 8.90198   , 51.0666   , 0         
  256.851, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.9167   , 2360      , 820       , 832.422   , 238.75    , 181.25    , 832.813   , 861.641   , 1.79688   , 2.34376   , 1.64063   , 2.18751   , 15.5156   , 96.6328   , 98.1797   , 10.875    , 500       , 20.25     , 20.25     , 1.55734   , 86.25     , 70.3438   , 1.96079   , 0         , -5.25     , 8.71277   , 50.8759   , 0         
  256.901, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.8056   , 2360      , 820       , 832.422   , 237.188   , 181.328   , 832.813   , 861.406   , 1.71875   , 2.34376   , 1.64063   , 2.03126   , 15.3984   , 96.375    , 97.9219   , 10.875    , 500       , 20.25     , 20.25     , 1.536     , 86.25     , 70.2891   , 1.96079   , 0         , -5.25     , 8.65021   , 50.9629   , 0         
  256.951, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6945   , 2360      , 820       , 832.422   , 236.875   , 181.328   , 832.813   , 861.406   , 1.71875   , 2.34376   , 1.64063   , 2.03126   , 15.375    , 96.4219   , 97.9688   , 10.875    , 500       , 20.25     , 20.25     , 1.53334   , 86.25     , 70.1719   , 1.96079   , 0         , -5.25     , 8.65174   , 50.8149   , 0         
  257.001, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.5278   , 2360      , 820       , 832.422   , 239.688   , 181.25    , 832.813   , 861.406   , 1.875     , 2.34376   , 1.64063   , 2.03126   , 15.5859   , 96.3281   , 97.8516   , 10.875    , 500       , 20.25     , 20.25     , 1.56267   , 86.25     , 70.1094   , 1.96079   , 0         , -5.25     , 8.70667   , 50.8591   , 0         
  257.051, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.1111   , 2360      , 820       , 832.422   , 242.266   , 181.328   , 832.813   , 861.406   , 1.875     , 2.34376   , 1.64063   , 2.03126   , 15.7969   , 96.3047   , 97.8281   , 10.875    , 500       , 20.25     , 20.25     , 1.56267   , 86.25     , 69.9922   , 1.96079   , 0         , -5.25     , 8.8791    , 50.8072   , 0         
  257.101, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.7222   , 2360      , 820       , 832.422   , 242.109   , 181.406   , 832.813   , 861.406   , 1.875     , 2.18751   , 1.64063   , 2.03126   , 15.7734   , 96.2344   , 97.7578   , 10.875    , 500       , 20.25     , 20.25     , 1.55467   , 86.25     , 69.9297   , 1.96079   , 0         , -5.25     , 8.91572   , 50.7538   , 0         
  257.151, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.5      , 2360      , 820       , 832.422   , 240.391   , 181.484   , 832.813   , 861.406   , 1.875     , 2.18751   , 1.64063   , 2.03126   , 15.6328   , 96.0938   , 97.6172   , 10.875    , 500       , 20.25     , 20.25     , 1.536     , 86.25     , 69.8047   , 1.96079   , 0         , -5.25     , 8.83485   , 50.7462   , 0         
  257.201, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.8611   , 2360      , 820       , 832.422   , 241.328   , 181.484   , 831.563   , 861.406   , 1.79688   , 2.10938   , 1.64063   , 2.10938   , 15.7266   , 96.0703   , 97.5938   , 10.875    , 500       , 20.25     , 20.25     , 1.56534   , 86.25     , 69.7266   , 1.96079   , 0         , -5.25     , 8.85468   , 50.6455   , 0         
  257.251, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.5556   , 2360      , 820       , 832.422   , 241.797   , 181.484   , 831.563   , 861.406   , 1.79688   , 2.10938   , 1.64063   , 2.10938   , 15.75     , 96.0234   , 97.5469   , 10.875    , 500       , 20.25     , 20.25     , 1.54934   , 86.25     , 69.6016   , 1.96079   , 0         , -5.25     , 8.88978   , 50.6455   , 0         
  257.301, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6111   , 2360      , 820       , 832.422   , 238.438   , 181.484   , 832.813   , 861.406   , 1.79688   , 2.10938   , 1.5625    , 2.10938   , 15.4688   , 95.9297   , 97.4531   , 10.875    , 500       , 20.25     , 20.25     , 1.54134   , 86.25     , 69.5391   , 1.96079   , 0         , -5.25     , 8.71888   , 50.5906   , 0         
  257.351, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6111   , 2360      , 820       , 832.422   , 237.813   , 181.484   , 832.813   , 861.406   , 1.79688   , 2.10938   , 1.5625    , 2.10938   , 15.4219   , 95.9531   , 97.4766   , 10.875    , 495       , 20.25     , 20.25     , 1.54667   , 86.25     , 69.4219   , 1.96079   , 0         , -5.25     , 8.67768   , 50.5417   , 0         
  257.401, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.75     , 2360      , 820       , 832.422   , 239.844   , 181.641   , 832.813   , 861.406   , 1.79688   , 2.10938   , 1.71875   , 2.18751   , 15.5859   , 95.7656   , 97.2891   , 10.875    , 495       , 20.25     , 20.25     , 1.54667   , 86.25     , 69.375    , 1.96079   , 0         , -5.25     , 8.77228   , 50.531    , 0         
  257.451, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6111   , 2320      , 820       , 832.422   , 240.234   , 181.641   , 832.813   , 861.406   , 1.79688   , 2.10938   , 1.71875   , 2.18751   , 15.6094   , 95.8359   , 97.3594   , 10.875    , 495       , 20.25     , 20.25     , 1.55467   , 86.25     , 69.2656   , 1.96079   , 0         , -5.25     , 8.79212   , 50.441    , 0         
  257.501, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.3611   , 2320      , 820       , 832.422   , 239.531   , 181.719   , 832.813   , 861.406   , 1.79688   , 2.10938   , 1.71875   , 2.03126   , 15.5625   , 95.6016   , 97.125    , 10.875    , 495       , 20.25     , 20.25     , 1.53067   , 86.25     , 69.2109   , 1.96079   , 0         , -5.25     , 8.76923   , 50.4715   , 0         
  257.551, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.0278   , 2320      , 820       , 832.422   , 239.766   , 181.719   , 832.813   , 861.406   , 1.79688   , 2.10938   , 1.71875   , 2.03126   , 15.5859   , 95.7188   , 97.2422   , 10.875    , 495       , 20.25     , 20.25     , 1.55734   , 86.25     , 69.0938   , 1.96079   , 0         , -5.25     , 8.7143    , 50.383    , 0         
  257.601, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.5833   , 2320      , 820       , 832.422   , 238.906   , 181.797   , 832.813   , 861.406   , 1.79688   , 2.18751   , 1.5625    , 2.03126   , 15.4922   , 95.4609   , 96.9844   , 10.875    , 495       , 20.25     , 20.25     , 1.53867   , 86.25     , 69.0313   , 1.96079   , 0         , -5.25     , 8.72803   , 50.4166   , 0         
  257.651, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6389   , 2320      , 820       , 832.422   , 238.672   , 181.797   , 832.813   , 861.406   , 1.79688   , 2.18751   , 1.5625    , 2.03126   , 15.4688   , 95.6016   , 97.125    , 10.875    , 495       , 20.25     , 20.25     , 1.53867   , 86.25     , 68.9219   , 1.96079   , 0         , -5.25     , 8.69141   , 50.2762   , 0         
  257.701, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.1111   , 2320      , 820       , 832.422   , 241.641   , 181.797   , 831.563   , 861.406   , 1.64063   , 2.10938   , 1.5625    , 2.03126   , 15.7266   , 95.3203   , 96.8438   , 10.875    , 495       , 20.25     , 20.25     , 1.56267   , 86.25     , 68.8594   , 1.96079   , 0         , -5.25     , 8.8028    , 50.3586   , 0         
  257.751, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.3333   , 2320      , 820       , 832.422   , 242.422   , 181.875   , 831.563   , 861.406   , 1.64063   , 2.10938   , 1.5625    , 2.03126   , 15.7734   , 95.4141   , 96.9375   , 10.875    , 495       , 20.25     , 20.25     , 1.536     , 86.25     , 68.7344   , 1.96079   , 0         , -5.25     , 8.91724   , 50.2182   , 0         
  257.801, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6389   , 2320      , 820       , 832.344   , 241.641   , 181.875   , 831.563   , 860.703   , 1.79688   , 2.18751   , 1.5625    , 2.03126   , 15.7266   , 95.2266   , 96.75     , 10.875    , 495       , 20.25     , 20.25     , 1.54667   , 86.25     , 68.6719   , 1.96079   , 0         , -5.25     , 8.85773   , 50.2564   , 0         
  257.851, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6389   , 2320      , 820       , 832.344   , 241.016   , 181.875   , 831.563   , 860.781   , 1.79688   , 2.18751   , 1.5625    , 2.03126   , 15.6563   , 95.2734   , 96.7969   , 10.875    , 495       , 20.25     , 20.25     , 1.54667   , 86.25     , 68.5469   , 1.96079   , 0         , -5.25     , 8.81806   , 50.113    , 0         
  257.901, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.7778   , 2320      , 820       , 832.422   , 240.156   , 181.875   , 832.813   , 861.016   , 1.79688   , 2.03126   , 1.5625    , 2.03126   , 15.5625   , 95.0859   , 96.6094   , 10.875    , 495       , 20.25     , 20.25     , 1.55734   , 86.25     , 68.4922   , 1.96079   , 0         , -5.25     , 8.75855   , 50.1526   , 0         
  257.951, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6945   , 2320      , 820       , 832.422   , 238.828   , 182.266   , 832.813   , 861.328   , 1.79688   , 2.03126   , 1.5625    , 2.03126   , 15.4453   , 95.0625   , 96.5859   , 10.875    , 490       , 20.25     , 20.25     , 1.56534   , 86.25     , 68.3359   , 1.96079   , 0         , -5.25     , 8.64411   , 50.055    , 0         
  258.001, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.9167   , 2320      , 820       , 832.422   , 242.656   , 182.344   , 832.813   , 859.219   , 1.79688   , 2.10938   , 1.5625    , 2.03126   , 15.75     , 94.9453   , 96.4688   , 10.875    , 490       , 20.25     , 20.25     , 1.58134   , 86.25     , 68.4219   , 1.96079   , 0         , -5.25     , 8.79517   , 50.0473   , 0         
  258.051, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.4167   , 2320      , 820       , 832.422   , 238.984   , 182.266   , 832.813   , 861.25    , 1.79688   , 2.10938   , 1.5625    , 2.03126   , 15.4453   , 94.9219   , 96.4453   , 10.875    , 490       , 20.25     , 20.25     , 1.53867   , 86.25     , 68.2422   , 1.96079   , 0         , -5.25     , 8.69904   , 49.9482   , 0         
  258.101, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.8333   , 2280      , 820       , 832.422   , 241.875   , 182.266   , 832.813   , 859.219   , 1.71875   , 2.10938   , 1.5625    , 2.03126   , 15.7031   , 94.8516   , 96.3516   , 10.875    , 490       , 20.25     , 20.25     , 1.56534   , 86.25     , 68.3047   , 1.96079   , 0         , -5.25     , 8.75245   , 49.939    , 0         
  258.151, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.1111   , 2280      , 820       , 832.422   , 246.484   , 182.344   , 832.813   , 861.25    , 1.71875   , 2.10938   , 1.5625    , 2.03126   , 16.0547   , 94.875    , 96.3984   , 10.875    , 490       , 20.25     , 20.25     , 1.57067   , 86.25     , 68.1094   , 1.96079   , 0         , -5.25     , 9.00269   , 49.8963   , 0         
  258.201, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6945   , 2280      , 820       , 832.422   , 246.719   , 182.344   , 831.563   , 861.328   , 1.71875   , 2.10938   , 1.5625    , 2.03126   , 16.0781   , 94.6875   , 96.1875   , 10.875    , 490       , 20.25     , 20.25     , 1.58934   , 86.25     , 68.1719   , 1.96079   , 0         , -5.25     , 9.0561    , 49.9329   , 0         
  258.251, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6111   , 2280      , 820       , 832.422   , 245.938   , 182.422   , 831.563   , 861.328   , 1.71875   , 2.10938   , 1.5625    , 2.03126   , 16.0078   , 94.8047   , 96.3047   , 10.875    , 490       , 20.25     , 20.25     , 1.58134   , 86.25     , 67.9688   , 1.96079   , 0         , -5.25     , 9.00117   , 49.8444   , 0         
  258.301, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.7778   , 2280      , 820       , 832.422   , 244.688   , 182.5     , 832.813   , 861.328   , 1.71875   , 2.10938   , 1.5625    , 2.18751   , 15.9141   , 94.5234   , 96.0234   , 10.875    , 490       , 20.25     , 20.25     , 1.576     , 86.25     , 68.0234   , 1.96079   , 0         , -5.25     , 8.91877   , 49.8749   , 0         
  258.351, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.2778   , 2280      , 820       , 832.422   , 247.578   , 182.578   , 832.813   , 861.328   , 1.71875   , 2.10938   , 1.5625    , 2.18751   , 16.125    , 94.6406   , 96.1406   , 10.875    , 490       , 20.25     , 20.25     , 1.592     , 86.25     , 67.8125   , 1.96079   , 0         , -5.25     , 9.01795   , 49.7361   , 0         
  258.401, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.8889   , 2280      , 820       , 832.344   , 247.5     , 182.5     , 831.563   , 861.328   , 1.71875   , 1.95313   , 1.71875   , 2.34376   , 16.125    , 94.3828   , 95.8828   , 10.875    , 490       , 20.25     , 20.25     , 1.58134   , 86.25     , 67.8438   , 1.96079   , 0         , -5.25     , 9.04847   , 49.7696   , 0         
  258.451, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6667   , 2280      , 820       , 832.344   , 247.5     , 182.656   , 831.563   , 860.703   , 1.71875   , 1.95313   , 1.71875   , 2.34376   , 16.125    , 94.5234   , 96.0234   , 10.875    , 490       , 20.25     , 20.25     , 1.57334   , 86.25     , 67.6406   , 1.96079   , 0         , -5.25     , 9.09119   , 49.6292   , 0         
  258.501, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6945   , 2280      , 820       , 832.344   , 246.406   , 182.578   , 832.813   , 859.219   , 1.5625    , 1.875     , 1.5625    , 2.34376   , 16.0313   , 94.1953   , 95.6953   , 10.875    , 490       , 20.25     , 20.25     , 1.57067   , 86.25     , 67.5703   , 1.96079   , 0         , -5.25     , 8.96912   , 49.7132   , 0         
  258.551, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.3611   , 2280      , 820       , 832.344   , 244.297   , 182.734   , 832.813   , 861.25    , 1.5625    , 1.875     , 1.5625    , 2.34376   , 15.8672   , 94.3359   , 95.8359   , 10.875    , 485       , 20.25     , 20.25     , 1.544     , 86.25     , 67.3828   , 1.96079   , 0         , -5.25     , 8.93403   , 49.5209   , 0         
  258.601, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6667   , 2280      , 820       , 832.422   , 245.625   , 182.656   , 832.813   , 859.766   , 1.71875   , 1.95313   , 1.40625   , 2.34376   , 15.9609   , 94.1016   , 95.6016   , 10.875    , 485       , 20.25     , 20.25     , 1.56534   , 86.25     , 67.3281   , 1.96079   , 0         , -5.25     , 8.94776   , 49.6064   , 0         
  258.651, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.6945   , 2280      , 820       , 832.422   , 247.188   , 182.813   , 832.813   , 860.234   , 1.71875   , 1.95313   , 1.40625   , 2.34376   , 16.1016   , 94.2422   , 95.7422   , 10.875    , 485       , 20.25     , 20.25     , 1.56534   , 86.25     , 67.1563   , 1.96079   , 0         , -5.25     , 9.04542   , 49.4675   , 0         
  258.701, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.2778   , 2240      , 820       , 832.422   , 244.219   , 182.734   , 832.813   , 861.016   , 1.5625    , 1.95313   , 1.5625    , 2.34376   , 15.8438   , 93.9844   , 95.4844   , 10.875    , 485       , 20.25     , 20.25     , 1.53867   , 86.25     , 67.0156   , 1.96079   , 0         , -6        , 8.9264    , 49.553    , 0         
  258.751, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.4445   , 2280      , 820       , 832.422   , 243.672   , 182.813   , 832.813   , 861.094   , 1.5625    , 1.95313   , 1.5625    , 2.34376   , 15.7969   , 94.1016   , 95.6016   , 10.875    , 485       , 20.25     , 20.25     , 1.552     , 86.25     , 66.9609   , 1.96079   , 0         , -5.25     , 8.80128   , 49.4095   , 0         
  258.801, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.7778   , 2240      , 820       , 832.422   , 244.922   , 182.891   , 832.813   , 861.094   , 1.71875   , 1.95313   , 1.40625   , 2.26563   , 15.8906   , 93.8672   , 95.3672   , 10.875    , 485       , 20.25     , 20.25     , 1.576     , 86.25     , 66.8906   , 1.96079   , 0         , -6        , 8.90504   , 49.4477   , 0         
  258.851, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.4445   , 2240      , 820       , 832.422   , 244.219   , 182.891   , 832.813   , 861.328   , 1.71875   , 1.95313   , 1.40625   , 2.26563   , 15.8438   , 94.0078   , 95.5078   , 10.875    , 485       , 20.25     , 20.25     , 1.56267   , 86.25     , 66.8203   , 1.96079   , 0         , -6        , 8.79975   , 49.3561   , 0         
  258.901, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.1389   , 2240      , 820       , 832.422   , 242.578   , 182.813   , 832.813   , 861.328   , 1.64063   , 2.10938   , 1.48438   , 2.10938   , 15.7031   , 93.7734   , 95.2734   , 10.875    , 485       , 20.25     , 20.25     , 1.53334   , 86.25     , 66.75     , 1.96079   , 0         , -6        , 8.73871   , 49.3958   , 0         
  258.951, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.3611   , 2240      , 820       , 832.422   , 241.641   , 182.813   , 832.813   , 860.234   , 1.64063   , 2.10938   , 1.48438   , 2.10938   , 15.6328   , 93.8672   , 95.3672   , 10.875    , 485       , 20.25     , 20.25     , 1.544     , 86.25     , 66.6406   , 1.96079   , 0         , -6        , 8.66395   , 49.2508   , 0         
  259.001, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 11.5833   , 2240      , 820       , 832.422   , 249.141   , 182.891   , 831.563   , 861.016   , 1.71875   , 2.03126   , 1.40625   , 2.10938   , 16.2422   , 93.6328   , 95.1328   , 10.875    , 485       , 20.25     , 20.25     , 1.59734   , 86.25     , 66.5234   , 1.96079   , 0         , -6        , 8.94471   , 49.3393   , 0         
  259.051, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.8889   , 2240      , 820       , 832.422   , 252.578   , 182.969   , 831.563   , 857.656   , 1.71875   , 2.03126   , 1.40625   , 2.10938   , 16.5234   , 93.7734   , 95.2734   , 10.875    , 485       , 20.25     , 20.25     , 1.59734   , 86.25     , 66.4688   , 1.96079   , 0         , -6        , 9.19953   , 49.1928   , 0         
  259.101, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.1667   , 2240      , 820       , 832.344   , 246.172   , 182.969   , 831.563   , 861.25    , 1.875     , 2.10938   , 1.25      , 2.10938   , 15.9844   , 93.4922   , 94.9922   , 10.875    , 485       , 20.25     , 20.25     , 1.54934   , 86.25     , 66.3438   , 1.96079   , 0         , -6        , 9.01185   , 49.2356   , 0         
  259.151, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.5556   , 2240      , 820       , 832.344   , 244.844   , 183.047   , 831.563   , 858.828   , 1.875     , 2.10938   , 1.25      , 2.10938   , 15.8906   , 93.5859   , 95.0859   , 10.875    , 485       , 20.25     , 20.25     , 1.57334   , 86.25     , 66.2813   , 1.96079   , 0         , -6        , 8.88062   , 49.0906   , 0         
  259.201, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.8889   , 2240      , 820       , 832.344   , 248.438   , 183.047   , 832.813   , 858.984   , 1.71875   , 2.03126   , 1.25      , 2.26563   , 16.1719   , 93.4453   , 94.9453   , 10.875    , 485       , 20.25     , 20.25     , 1.58667   , 86.25     , 66.1563   , 1.96079   , 0         , -6        , 9.01185   , 49.1349   , 0         
  259.251, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.5278   , 2240      , 820       , 832.344   , 247.734   , 183.125   , 832.813   , 860.859   , 1.71875   , 2.03126   , 1.25      , 2.26563   , 16.125    , 93.4688   , 94.9688   , 10.875    , 485       , 20.25     , 20.25     , 1.568     , 86.25     , 66.2344   , 1.96079   , 0         , -6        , 9.06525   , 49.0769   , 0         
  259.301, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 10.3333   , 2240      , 820       , 832.344   , 246.875   , 183.125   , 831.563   , 859.453   , 1.71875   , 1.875     , 1.32813   , 2.10938   , 16.0547   , 93.4453   , 94.9453   , 10.875    , 485       , 20.25     , 20.25     , 1.55467   , 86.25     , 66.0781   , 1.56863   , 0         , -6        , 9.02863   , 49.0815   , 0         
