TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
   34.550, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.67115   , 99.2188   , 0         , 8.75001   , 920       , 820       , 836.406   , 452.266   , 342.656   , 836.484   , 865.547   , 0.60547   , 0.625002  , 0.566408  , 0.644533  , 32.4141   , 72.1406   , 73.2891   , 22.9688   , 280       , 15.75     , 15.75     , 2.24534   , 31.5      , 7.48438   , 0.409302  , 1.17647   , 0         , -10.5     , 15.5823   , 34.7519   , 6.26526   
   34.600, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.67115   , 99.2188   , 0         , 8.86112   , 920       , 820       , 836.406   , 450.547   , 344.063   , 836.484   , 865.625   , 0.625002  , 0.625002  , 0.585939  , 0.644533  , 32.2734   , 72.1406   , 73.2891   , 23.0859   , 280       , 15.75     , 15.75     , 2.24267   , 31.5      , 7.35938   , 0.410034  , 1.17647   , 0         , -12.75    , 15.538    , 34.7519   , 5.87769   
   34.650, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.64063   , 99.2188   , 0         , 8.6389    , 920       , 820       , 836.406   , 449.141   , 343.594   , 836.484   , 865.625   , 0.625002  , 0.625002  , 0.585939  , 0.644533  , 32.1094   , 72.1406   , 73.2891   , 22.9922   , 280       , 15.75     , 15.75     , 2.22134   , 31.5      , 7.22656   , 0.410034  , 1.17647   , 0         , -12       , 15.4877   , 34.7077   , 6.05164   
   34.700, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.64063   , 99.2188   , 0         , 8.44445   , 920       , 820       , 836.406   , 446.641   , 344.688   , 836.484   , 865.469   , 0.625002  , 0.625002  , 0.585939  , 0.644533  , 31.875    , 72.1406   , 73.2891   , 23.0625   , 275       , 15.75     , 15.75     , 2.20534   , 31.5      , 7.07813   , 0.411682  , 1.17647   , 0         , -12       , 15.3916   , 34.6848   , 5.86243   
   34.750, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.72303   , 99.2188   , 0         , 8.77778   , 920       , 820       , 836.406   , 446.406   , 346.094   , 836.484   , 865.625   , 0.625002  , 0.644533  , 0.60547   , 0.625002  , 31.8516   , 72.1406   , 73.2891   , 23.0625   , 275       , 15.75     , 15.75     , 2.21067   , 32.25     , 6.94531   , 0.407471  , 1.17647   , 0         , -11.25    , 15.2771   , 34.6695   , 6.21644   
   34.800, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.88477   , 99.2188   , 0         , 8.97223   , 880       , 820       , 836.406   , 453.047   , 355.625   , 836.484   , 864.063   , 0.625002  , 0.644533  , 0.60547   , 0.625002  , 32.3203   , 72.1406   , 73.2891   , 23.7422   , 275       , 15.75     , 15.75     , 2.296     , 32.25     , 6.71875   , 0.423218  , 1.17647   , 0         , -9.75     , 15.4785   , 34.462    , 7.17469   
   34.850, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.9397    , 99.2188   , 0         , 8.8889    , 880       , 820       , 836.406   , 458.516   , 360.547   , 836.484   , 862.969   , 0.60547   , 0.664064  , 0.625002  , 0.644533  , 32.6484   , 72.1406   , 73.2891   , 24.1406   , 275       , 15.75     , 15.75     , 2.34134   , 32.25     , 6.60156   , 0.429932  , 1.17647   , 0         , -9        , 15.567    , 34.4391   , 7.1991    
   34.900, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.80237   , 99.2188   , 0         , 8.75001   , 920       , 820       , 836.406   , 459.766   , 355.625   , 836.484   , 864.609   , 0.60547   , 0.664064  , 0.625002  , 0.644533  , 32.8359   , 72.1406   , 73.2891   , 23.8125   , 275       , 15.75     , 15.75     , 2.27467   , 32.25     , 6.39063   , 0.426819  , 1.17647   , 0         , -11.25    , 15.7791   , 34.5291   , 6.4209    
   34.950, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.45142   , 99.2188   , 0         , 8.61112   , 920       , 820       , 836.328   , 456.641   , 333.281   , 835.234   , 861.797   , 0.585939  , 0.683596  , 0.644533  , 0.644533  , 32.5547   , 72.1406   , 73.2891   , 22.0781   , 275       , 15.75     , 15.75     , 2.21867   , 32.25     , 6.25      , 0.402893  , 1.17647   , 0         , -14.25    , 15.6677   , 34.6924   , 5.19715   
   35.000, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.55823   , 99.2188   , 0         , 9.22223   , 880       , 820       , 836.328   , 462.578   , 340.078   , 835.234   , 862.5     , 0.585939  , 0.683596  , 0.644533  , 0.644533  , 33.1172   , 72.1406   , 73.2891   , 22.5234   , 275       , 15.75     , 15.75     , 2.37067   , 32.25     , 6.10156   , 0.404663  , 1.17647   , 0         , -12.75    , 15.8661   , 34.5658   , 6.2439    
   35.050, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.77491   , 99.2188   , 0         , 8.77778   , 880       , 820       , 836.25    , 465.547   , 348.984   , 835.234   , 861.406   , 0.566408  , 0.683596  , 0.644533  , 0.664064  , 33.2344   , 72.1406   , 73.2891   , 23.1094   , 275       , 15.75     , 15.75     , 2.368     , 32.25     , 6.02344   , 0.410828  , 1.17647   , 0         , -11.25    , 15.9104   , 34.4101   , 6.88477   
   35.100, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.82068   , 99.2188   , 0         , 8.91667   , 880       , 820       , 836.25    , 467.422   , 352.5     , 835.234   , 861.563   , 0.566408  , 0.683596  , 0.644533  , 0.664064  , 33.3984   , 72.1406   , 73.2891   , 23.4844   , 275       , 15.75     , 15.75     , 2.34667   , 32.25     , 5.75      , 0.423096  , 1.17647   , 0         , -12       , 16.0263   , 34.3872   , 6.5918    
   35.150, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.62842   , 99.2188   , 0         , 8.75001   , 880       , 820       , 836.328   , 466.875   , 347.891   , 836.484   , 861.406   , 0.566408  , 0.664064  , 0.644533  , 0.683596  , 33.4219   , 72.1406   , 73.2891   , 23.1094   , 275       , 15.75     , 15.75     , 2.27734   , 32.25     , 5.60938   , 0.418946  , 1.17647   , 0         , -12.75    , 16.0324   , 34.4986   , 6.32325   
   35.200, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.57349   , 99.2188   , 0         , 9.02778   , 880       , 820       , 836.328   , 467.344   , 342.109   , 836.484   , 862.578   , 0.566408  , 0.664064  , 0.644533  , 0.683596  , 33.4922   , 72.1406   , 73.2891   , 22.6406   , 275       , 15.75     , 15.75     , 2.34667   , 32.25     , 5.44531   , 0.409485  , 1.17647   , 0         , -12       , 16.0385   , 34.5291   , 6.40564   
   35.250, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.68946   , 99.2188   , 0         , 8.8889    , 880       , 820       , 836.328   , 469.453   , 346.484   , 836.484   , 861.406   , 0.566408  , 0.683596  , 0.664064  , 0.703127  , 33.5859   , 72.1406   , 73.2891   , 22.9219   , 275       , 15.75     , 15.75     , 2.34934   , 32.25     , 5.36719   , 0.412598  , 1.17647   , 0         , -10.5     , 16.0874   , 34.433    , 7.01294   
   35.300, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.82068   , 99.2188   , 0         , 8.80556   , 880       , 820       , 836.328   , 470.469   , 350.859   , 836.484   , 861.406   , 0.566408  , 0.683596  , 0.664064  , 0.703127  , 33.6797   , 72.1406   , 73.2891   , 23.2031   , 275       , 15.75     , 15.75     , 2.31734   , 32.25     , 5.10938   , 0.418213  , 1.17647   , 0         , -11.25    , 16.1331   , 34.3506   , 6.82068   
   35.350, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.70472   , 99.2188   , 0         , 8.75001   , 880       , 820       , 836.328   , 468.906   , 348.75    , 836.484   , 861.641   , 0.585939  , 0.703127  , 0.683596  , 0.703127  , 33.5156   , 72.1406   , 73.2891   , 23.0859   , 275       , 15.75     , 15.75     , 2.288     , 32.25     , 4.97656   , 0.41919   , 1.17647   , 0         , -12.75    , 16.0584   , 34.4177   , 6.33851   
   35.400, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.74744   , 99.2188   , 0         , 8.77778   , 880       , 820       , 836.328   , 469.844   , 348.75    , 836.484   , 861.563   , 0.585939  , 0.703127  , 0.683596  , 0.703127  , 33.5625   , 72.1406   , 73.2891   , 23.0391   , 275       , 15.75     , 15.75     , 2.32267   , 32.25     , 4.82813   , 0.416321  , 1.17647   , 0         , -11.25    , 16.0935   , 34.3811   , 6.80848   
   35.450, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.88477   , 99.2188   , 0         , 8.6389    , 880       , 820       , 836.328   , 470.703   , 353.047   , 836.484   , 861.406   , 0.566408  , 0.703127  , 0.683596  , 0.703127  , 33.5625   , 72.1406   , 73.2891   , 23.3203   , 275       , 15.75     , 15.75     , 2.27467   , 32.25     , 4.75      , 0.418824  , 1.17647   , 0         , -11.25    , 16.0843   , 34.2987   , 6.86951   
   35.500, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.80542   , 99.2188   , 0         , 8.44445   , 880       , 820       , 836.328   , 469.141   , 350.234   , 836.484   , 861.406   , 0.566408  , 0.703127  , 0.683596  , 0.703127  , 33.4219   , 72.1406   , 73.2891   , 23.1563   , 275       , 15.75     , 15.75     , 2.26134   , 32.25     , 4.53125   , 0.419861  , 1.17647   , 0         , -11.25    , 16.0004   , 34.3506   , 6.75965   
   35.550, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.82679   , 99.2188   , 0         , 8.3889    , 880       , 820       , 836.25    , 466.172   , 351.172   , 835.234   , 861.406   , 0.566408  , 0.683596  , 0.664064  , 0.722658  , 33.1875   , 72.1406   , 73.2891   , 23.2031   , 275       , 15.75     , 15.75     , 2.25067   , 32.25     , 4.38281   , 0.421021  , 1.17647   , 0         , -11.25    , 15.9485   , 34.3354   , 6.80237   
   35.600, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.73218   , 99.2188   , 0         , 8.8889    , 880       , 820       , 836.25    , 467.109   , 348.281   , 835.234   , 861.406   , 0.566408  , 0.683596  , 0.664064  , 0.722658  , 33.3281   , 72.1406   , 73.2891   , 23.0156   , 275       , 15.75     , 15.75     , 2.30134   , 32.25     , 4.20313   , 0.417359  , 1.17647   , 0         , -12       , 15.8722   , 34.3949   , 6.57044   
   35.650, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.71082   , 99.2188   , 0         , 8.6389    , 880       , 820       , 836.25    , 466.875   , 348.047   , 836.484   , 862.5     , 0.585939  , 0.703127  , 0.644533  , 0.703127  , 33.3047   , 72.1406   , 73.2891   , 22.9922   , 275       , 15.75     , 15.75     , 2.28      , 32.25     , 4.11719   , 0.415772  , 1.17647   , 0         , -10.5     , 15.9409   , 34.3949   , 6.93665   
   35.700, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.75965   , 99.2188   , 0         , 8.50001   , 880       , 820       , 836.25    , 465.938   , 349.531   , 836.484   , 863.516   , 0.585939  , 0.703127  , 0.644533  , 0.703127  , 33.2344   , 72.1406   , 73.2891   , 23.0625   , 275       , 15.75     , 15.75     , 2.27734   , 32.25     , 4.01563   , 0.417115  , 1.17647   , 0         , -11.25    , 15.9042   , 34.3659   , 6.83594   
   35.750, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.7627    , 99.2188   , 0         , 8.41667   , 880       , 820       , 836.25    , 464.375   , 349.531   , 836.484   , 861.484   , 0.60547   , 0.722658  , 0.625002  , 0.703127  , 33.0469   , 72.1406   , 73.2891   , 23.0859   , 275       , 15.75     , 15.75     , 2.23467   , 32.25     , 3.96094   , 0.418213  , 1.17647   , 0         , -11.25    , 15.8173   , 34.3582   , 6.73218   
   35.800, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.89393   , 99.2188   , 0         , 8.11112   , 880       , 820       , 836.25    , 461.016   , 353.906   , 836.484   , 861.406   , 0.60547   , 0.722658  , 0.625002  , 0.703127  , 32.6953   , 72.1406   , 73.2891   , 23.3672   , 275       , 15.75     , 15.75     , 2.19467   , 32.25     , 3.75      , 0.421875  , 1.17647   , 0         , -10.5     , 15.7532   , 34.2758   , 7.13807   
   35.850, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 6.90003   , 99.2188   , 0         , 8.50001   , 880       , 820       , 836.25    , 460.781   , 353.75    , 836.484   , 861.406   , 0.625002  , 0.722658  , 0.625002  , 0.703127  , 32.6719   , 72.1406   , 73.2891   , 23.3672   , 275       , 15.75     , 15.75     , 2.24      , 32.25     , 3.60156   , 0.422547  , 1.17647   , 0         , -11.25    , 15.622    , 34.2911   , 6.73218   
   35.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 6.8451    , 99.2188   , 0         , 9.05556   , 840       , 820       , 836.25    , 465.391   , 352.188   , 836.484   , 861.406   , 0.625002  , 0.722658  , 0.625002  , 0.703127  , 33.1172   , 72.1406   , 73.2891   , 23.2734   , 275       , 15.75     , 15.75     , 2.36534   , 32.25     , 3.42969   , 0.421692  , 1.17647   , 0         , -9.75     , 15.8447   , 34.3216   , 7.21131   
   35.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.01905   , 99.2188   , 0         , 8.25001   , 840       , 820       , 836.25    , 465.156   , 357.656   , 836.484   , 861.406   , 0.625002  , 0.761721  , 0.644533  , 0.722658  , 33.0938   , 72.1406   , 73.2891   , 23.6484   , 275       , 15.75     , 15.75     , 2.24      , 32.25     , 3.34375   , 0.429505  , 1.17647   , 0         , -9        , 15.8356   , 34.2102   , 7.58362   
   36.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.05262   , 99.2188   , 0         , 8.6389    , 880       , 820       , 836.25    , 465.469   , 357.656   , 836.484   , 861.406   , 0.625002  , 0.761721  , 0.644533  , 0.722658  , 33.0938   , 72.1406   , 73.2891   , 23.7188   , 275       , 15.75     , 15.75     , 2.272     , 32.25     , 3.24219   , 0.428589  , 1.17647   , 0         , -10.5     , 15.8051   , 34.3064   , 7.03736   
   36.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 6.77796   , 99.2188   , 0         , 8.52778   , 880       , 820       , 836.328   , 464.453   , 348.906   , 836.484   , 861.406   , 0.644533  , 0.800783  , 0.625002  , 0.742189  , 33.1172   , 72.1406   , 73.2891   , 23.0859   , 275       , 15.75     , 15.75     , 2.24267   , 32.25     , 3.1875    , 0.421204  , 1.17647   , 0         , -11.25    , 15.8295   , 34.4101   , 6.78406   
   36.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 6.90308   , 99.2188   , 0         , 8.6389    , 840       , 820       , 836.328   , 465.547   , 353.828   , 836.484   , 861.406   , 0.644533  , 0.800783  , 0.625002  , 0.742189  , 33.1406   , 72.1406   , 73.2891   , 23.4141   , 275       , 15.75     , 15.75     , 2.30934   , 32.25     , 3.13281   , 0.421387  , 1.17647   , 0         , -9.75     , 15.831    , 34.3277   , 7.50428   
   36.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.03431   , 99.2188   , 0         , 8.66667   , 840       , 820       , 836.328   , 466.875   , 357.656   , 836.484   , 861.406   , 0.625002  , 0.820315  , 0.60547   , 0.742189  , 33.2578   , 72.1406   , 73.2891   , 23.6719   , 275       , 15.75     , 15.75     , 2.28267   , 32.25     , 3.04688   , 0.425293  , 1.17647   , 0         , -9.75     , 15.8859   , 34.2835   , 7.44019   
   36.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.04346   , 99.2188   , 0         , 8.66667   , 840       , 820       , 836.328   , 469.609   , 358.75    , 836.484   , 861.406   , 0.625002  , 0.820315  , 0.60547   , 0.742189  , 33.4219   , 72.1406   , 73.2891   , 23.6953   , 275       , 15.75     , 15.75     , 2.34934   , 32.25     , 2.875     , 0.427918  , 1.17647   , 0         , -8.25     , 15.9577   , 34.195    , 7.9834    
   36.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 8.49305   , 99.2188   , 5.02015   , 8.33334   , 880       , 820       , 836.25    , 467.031   , 396.797   , 835.234   , 861.406   , 0.625002  , 0.820315  , 0.60547   , 0.761721  , 33.1172   , 72.1406   , 73.2891   , 27        , 275       , 15.75     , 15.75     , 2.27734   , 32.25     , 2.79688   , 0.455689  , 1.17647   , 2.33768   , -6        , 15.8676   , 34.1873   , 8.78297   
   36.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 8.48084   , 99.2188   , 5.51453   , 8.52778   , 880       , 820       , 836.25    , 466.328   , 390.859   , 835.234   , 861.406   , 0.625002  , 0.820315  , 0.60547   , 0.761721  , 33.1641   , 72.1406   , 73.2891   , 26.6016   , 275       , 15.75     , 15.75     , 2.288     , 32.25     , 2.69531   , 0.468689  , 1.56863   , 2.69779   , -7.5      , 15.8478   , 34.2911   , 8.22754   
